,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
113,19.2549343109,32.6539268494,21.7067184448,32.3898887634,11.3290758133,35.209438324,13.690331459,36.5598068237,28.3425617218,28.8960990906,25.3136672974,20.8212471008,30.6246070862,21.2201328278,28.8960990906,22.0867443085,35.785610199,20.2167892456,18.9314880371,25.2919788361,25.8540019989,26.0718345642,9.4958963394,23.2984905243,21.9047470093,19.327545166,21.2653961182,37.0973129272,20.6684818268,21.3804416656
114,25.9492454529,30.8631839752,22.0593967438,28.4491214752,12.597401619,31.3629703522,14.0731868744,35.7997550964,23.4616279602,25.7540454865,17.0954799652,18.7287445068,29.6523799896,16.0685596466,27.2005977631,27.177022934,38.3175468445,18.3864383698,24.0962638855,30.0635242462,23.9378395081,21.6473083496,8.3803358078,27.3873100281,24.2961769104,15.789434433,21.6718273163,30.7141914368,17.9130554199,23.0966892242
115,31.180973053,26.3566188812,22.3375797272,24.0274238586,18.4929962158,25.553188324,19.1776103973,31.1875724792,18.6335029602,22.5535259247,12.3154468536,18.7947540283,26.7026958466,15.4999351501,25.320268631,31.8476696014,36.3391456604,20.7222328186,29.4571800232,32.4936180115,22.204618454,18.2732791901,15.1217947006,30.4718418121,26.9742794037,14.7587423325,23.6191082001,23.3003768921,18.0092411041,25.3032951355
116,32.2531547546,20.1064586639,21.8594837189,20.7467498779,26.0690059662,20.0385627747,26.5225849152,24.6931781769,17.2274990082,20.2083015442,12.5078172684,19.8282756805,22.4875164032,18.9786376953,24.3791618347,33.8920783997,29.780626297,25.3504447937,32.393661499,31.5355377197,20.7920150757,18.53166008,26.3566188812,31.235666275,28.7103290558,17.128484726,26.0133686066,16.895565033,20.2733688354,27.1666488647
117,29.2129459381,14.4447259903,21.6982307434,19.3435764313,32.1965751648,16.1317405701,32.4662704468,19.37940979,20.1507797241,19.2568206787,17.3576316833,21.4804000854,19.3728084564,23.7379264832,24.6130237579,32.0551261902,20.7938995361,29.0648956299,32.1928024292,28.0436325073,20.7882423401,22.6949748993,36.2627639771,29.660867691,28.6330051422,22.9599552155,28.0766372681,13.2791862488,23.8624000549,28.2444915771
118,24.7874774933,12.5615682602,22.3404102325,20.6618804932,34.9020233154,14.536195755,33.9873199463,16.827671051,24.7327842712,19.6849403381,24.5470142365,23.4135360718,19.189868927,27.1968250275,25.0788612366,27.1393032074,12.8378648758,29.691986084,29.3600521088,23.1504402161,22.722322464,27.9002990723,39.7725868225,26.5508747101,27.1251583099,29.6938724518,28.5424766541,14.3994617462,27.2882957458,28.3708515167
119,20.9843845367,15.6046075821,23.7718734741,24.3640727997,33.5573158264,16.8059806824,30.7330513,17.0209846497,28.2152576447,21.2663402557,30.761341095,24.9638175964,20.9372348785,28.6207447052,24.1462421417,21.4785137177,9.2544898987,26.9761657715,24.7365550995,18.4449043274,26.2255420685,30.6264915466,35.6479301453,23.0683994293,24.8525428772,33.6506729126,26.7828521729,19.2624797821,29.2336902618,27.5174427032
120,19.2332458496,22.4130191803,25.2184257507,28.3218154907,28.5660514832,22.4809150696,25.452287674,19.7019138336,29.5552520752,24.2103652954,33.4139823914,26.7309856415,22.6930885315,28.6603507996,21.8142185211,17.379322052,11.9740829468,22.434709549,20.5411777496,16.2005786896,29.6834983826,29.9145317078,27.0176563263,20.5072307587,22.4912891388,33.1442832947,23.7473564148,25.7446155548,29.4147453308,25.65974617
121,19.6943702698,29.8636112213,26.0360012054,29.8353214264,22.342294693,28.1398181915,21.1758117676,23.6822891235,28.1558494568,27.8606929779,32.2588119507,28.8310337067,23.9123802185,27.2137985229,19.7217159271,16.6494445801,19.5463199615,19.0569057465,19.0606784821,17.4057254791,30.9414520264,27.3260154724,18.5599498749,19.8320465088,20.7816410065,28.5264453888,20.9070587158,31.1951179504,27.5334739685,22.6695137024
122,20.9372348785,34.2004356384,25.7257556915,28.959280014,17.9762363434,32.0975608826,18.902256012,27.4014549255,24.2914619446,30.2568397522,29.12241745,29.0743255615,24.8346271515,24.0774040222,18.9097995758,19.7858409882,27.6928405762,18.8683071136,20.1224899292,21.5558395386,29.3477935791,24.15001297,14.0788440704,20.9278049469,20.1903839111,22.2545967102,19.7245464325,33.2423553467,24.2443122864,19.7886695862
123,22.7138347626,33.1527709961,24.4932632446,27.148733139,17.2020378113,33.5139389038,18.8409614563,29.5891990662,20.5506076813,29.5816555023,24.8836631775,26.6489467621,25.6672897339,20.6053009033,19.7924404144,25.323097229,32.9151382446,21.2257919312,22.8948898315,26.729101181,24.7780475616,21.1164035797,14.2250080109,23.0674571991,21.049451828,17.5264282227,20.9193191528,31.588344574,20.9749546051,18.7419471741
124,24.9572162628,27.8192005157,23.7765884399,24.9600448608,19.7198314667,31.6185207367,21.238992691,29.9343357086,19.8895702362,26.0124263763,19.9782104492,22.94298172,26.0906944275,18.022441864,22.7911605835,30.6227207184,33.7525138855,24.2801475525,26.4018821716,30.0852146149,18.7834377289,19.5727233887,17.783864975,25.188249588,23.1749591827,16.8446445465,23.3786449432,27.0864944458,19.4444770813,20.4968566895
125,27.177022934,21.4926586151,24.4423408508,22.6780014038,23.9576435089,27.3354454041,25.0137958527,28.4726963043,22.6110477448,21.6746559143,16.680562973,19.4548492432,26.0954093933,17.364233017,26.7215557098,32.9226799011,30.8254642487,26.5206985474,29.459066391,30.5237064362,15.1868619919,19.6208171844,23.3239517212,26.7705917358,25.6437149048,20.4893131256,25.2797203064,22.1225776672,20.4110450745,24.5969924927
126,28.9715385437,17.0615329742,25.8389148712,20.8778266907,28.0568351746,22.5808734894,27.4806671143,25.2674617767,26.1944236755,18.6108703613,16.7343139648,17.3350009918,25.6059951782,19.7943267822,29.4958438873,31.2450962067,26.4367733002,27.2071990967,30.7038173676,28.7603092194,16.079875946,20.6430206299,28.4510059357,27.5240440369,27.6032562256,25.9002094269,26.5056114197,19.1625213623,23.233423233,29.2996997833
127,29.8570098877,16.0676174164,27.2166290283,19.8669376373,30.6415805817,18.7570343018,27.8644638062,21.5464096069,28.0587215424,18.0365867615,19.6575927734,18.5882396698,23.8605155945,24.7148666382,29.9682826996,26.70835495,21.9547252655,26.7734222412,28.9800262451,25.5050945282,20.5166606903,22.6016178131,31.2573547363,27.5183868408,27.970079422,29.4779262543,26.9309005737,18.8862247467,26.5376720428,31.9787445068
128,28.8649806976,18.5193996429,27.4410610199,20.1168308258,31.3591976166,16.5560874939,27.6315460205,19.0437049866,26.91015625,20.6996002197,24.9392986298,23.3927898407,21.5407505035,29.7523365021,27.5938262939,21.8161048889,17.9404029846,25.0656604767,24.7497577667,21.8613681793,26.395280838,25.2816066742,32.0475845337,26.3141841888,26.5395584106,29.5891990662,25.9945087433,21.1880722046,28.9583377838,30.8546962738
129,25.6644611359,22.474313736,25.8851222992,21.6237335205,29.8937854767,16.5042228699,27.2024841309,18.6429328918,23.4305095673,25.2184257507,30.6359214783,28.2935256958,20.2111301422,31.9693145752,22.8194503784,18.5109138489,16.0185813904,22.6572551727,20.1903839111,19.1342315674,30.6123466492,27.6249446869,30.6679840088,24.2065925598,24.3876476288,26.7357006073,24.1641578674,24.3989639282,29.4138031006,25.5663890839
