,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19
71,32.1805458069,36.9058837891,15.997836113,38.4184455872,30.3369941711,33.1782341003,33.5856056213,32.8019790649,56.1684112549,45.5701065063,49.9870910645,42.3233833313,56.8926315308,49.8720436096,54.3795509338,32.1220779419,46.5102729797,43.401222229,42.2875480652,39.2954292297
72,34.2673912048,48.7781715393,15.4688167572,43.6228256226,37.0558204651,41.6632881165,33.2970504761,36.1166000366,53.3648910522,49.5646286011,56.8511390686,51.6505279541,60.9493865967,58.2156486511,67.1514511108,39.6349067688,55.0113563538,45.3343582153,47.6814689636,36.7842407227
73,40.0922584534,59.5245246887,25.7757339478,49.4165802002,45.4805221558,50.6933898926,38.6617393494,42.7250976563,49.2034606934,54.5983276367,59.255771637,55.8232765198,60.9446716309,62.4015960693,69.8427581787,48.6499252319,57.9572677612,45.604057312,53.547832489,38.7758407593
74,46.5564804077,64.1763076782,42.4346542358,52.6887664795,53.3158569336,55.7336921692,46.0868682861,49.109161377,44.7082138062,57.6366500854,57.904460907,55.0292739868,58.2354507446,62.0281715393,64.7722854614,55.9901847839,55.7789535522,46.2405776978,59.5424423218,43.0494880676
75,50.9819488525,61.366191864,59.4170227051,51.9192810059,58.9096908569,55.2159881592,51.4591026306,52.0220680237,40.0875434875,56.5060043335,53.8995704651,51.3610305786,52.4633903503,57.0510520935,56.6191635132,59.4066505432,50.812210083,48.7545967102,63.5058441162,47.270324707
76,51.9588890076,52.7349739075,71.160118103,47.9973716736,60.095035553,51.4364700317,52.4945106506,51.0583305359,36.8247871399,51.9249420166,47.8172607422,46.8657798767,43.0145950317,48.3132743835,47.77576828,58.8219947815,45.2834396362,51.9881210327,62.6052856445,49.7117347717
77,49.4835319519,41.4831733704,74.2059860229,42.9118118286,56.1731262207,46.9911994934,50.5877761841,48.2378349304,36.6418457031,45.4182853699,40.6854019165,43.4247970581,31.1017608643,38.7701835632,38.2713394165,55.1405487061,40.2789726257,52.9980659485,55.1235733032,49.5372810364
78,45.5323867798,31.8627567291,67.6304931641,39.4812011719,48.5933456421,43.4115982056,47.6475219727,44.8374023438,40.1356391907,38.7296333313,34.4427871704,41.6123657227,21.8095035553,32.0532417297,28.3265304565,48.4330368042,36.1345176697,50.340713501,42.7609329224,48.1284484863
79,42.9174690247,27.6324882507,52.6369018555,39.3227767944,40.4119338989,40.527923584,44.5365867615,41.8905487061,45.7002410889,33.8411560059,31.471414566,41.1389808655,22.3526687622,31.0093479156,20.4440498352,39.84425354,34.0816192627,45.3004112244,30.4199771881,46.4206886292
80,43.1362419128,29.7683677673,34.3965797424,42.6006240845,35.2000083923,38.5910148621,42.1951332092,41.1540718079,50.5557136536,31.7194213867,34.7869796753,42.2262535095,35.0066947937,36.7804679871,20.4497070313,32.7123947144,36.0590782166,41.4831733704,23.3795871735,44.1933364868
81,45.7521057129,36.7785797119,20.5524940491,47.8436660767,35.3273124695,39.0832557678,41.2342262268,43.0900344849,53.0791664124,33.2687606812,44.5507316589,44.7893104553,55.3498916626,46.4461479187,32.9981193542,29.930562973,42.6298561096,41.9037513733,23.8567428589,41.7547569275
82,49.1478271484,47.1826286316,16.4721622467,52.3219413757,40.6665420532,42.1093215942,41.8566017151,46.7479057312,52.4747047424,39.0596809387,56.2061309814,47.5428504944,73.4685668945,54.2871398926,54.5040283203,32.1447105408,51.5647163391,45.6323471069,31.4648132324,39.7376937866
83,51.3968658447,59.2576560974,24.7440986633,53.7873535156,47.8021736145,47.2920150757,44.1320419312,50.9970359802,49.2383537292,47.7201347351,63.9377326965,48.9177360535,79.0869216919,55.7742385864,74.4483413696,38.8126182556,58.4183921814,48.052066803,43.9396743774,40.0856590271
84,51.3016204834,68.6687316895,43.0994644165,51.5156822205,52.2993087769,54.1409759521,47.8634681702,54.2522468567,45.7096710205,56.5795555115,63.3464775085,47.7663383484,68.1453704834,50.2200088501,81.8555526733,48.3924865723,59.2699165344,45.9397621155,56.5616378784,44.5328140259
85,48.3029022217,69.4514160156,62.7957687378,47.1439628601,51.6203536987,59.405708313,51.553401947,54.2409324646,43.3578453064,62.1036109924,53.5968666077,44.2338867188,45.3390731812,41.6557426453,71.0865631104,57.3697853088,52.6774482727,39.8225631714,64.5601119995,51.5703735352
86,43.7199554443,59.76121521,73.4817657471,42.5761032104,46.8544654846,59.0813179016,52.1880340576,50.0908203125,42.2630310059,61.6717185974,39.1634101868,39.5160903931,22.1772708893,36.1514892578,46.9044456482,62.3233299255,41.2323379517,33.4281272888,65.4106903076,57.7941322327
87,39.3557815552,42.9533004761,69.5721206665,38.6428794861,40.9730148315,51.8315849304,48.1869163513,43.2541160583,41.722694397,54.5511779785,27.3213005066,36.2608795166,9.9834241867,37.5216598511,21.9434089661,61.123840332,30.5897159576,32.3908309937,58.6032180786,59.5018920898
88,36.3589477539,25.7295284271,53.5450019836,36.9370040894,37.5923843384,40.1243209839,41.5501289368,35.8167266846,41.2115936279,43.4332847595,23.6407966614,37.096370697,13.7610559464,44.3941955566,9.3525619507,53.6015815735,26.6197128296,39.5943603516,46.4725532532,54.3097724915
89,35.6837654114,15.1293392181,34.6973953247,37.7140312195,39.3755836487,28.9338188171,36.1081123352,30.5538825989,40.8174209595,33.7100791931,29.4298343658,41.6378250122,31.2224636078,52.0239562988,14.9171657562,42.4261665344,32.5322799683,51.6675033569,34.2636184692,43.6256561279
90,38.2543640137,16.1873779297,21.9783000946,40.0451087952,44.7874221802,22.8581123352,35.6366157532,30.7886867523,41.4822311401,29.5891990662,40.9060630798,48.1812553406,53.817527771,55.3319740295,33.5903205872,31.7052764893,45.4248886108,62.7193870544,27.0487747192,32.6171531677
91,44.2536888123,29.5552520752,20.5449504852,44.2112541199,50.3350524902,25.8087387085,40.9041786194,37.371723175,44.5695915222,31.8457832336,53.0499305725,54.9321479797,71.328918457,51.8975944519,54.6803665161,26.1114406586,58.336353302,67.015663147,27.3156433105,26.7960529327
92,52.254989624,49.7786865234,30.4916439056,49.4231796265,53.5883827209,38.2326774597,49.6221504211,47.6937294006,49.4401550293,38.7711257935,61.3605308533,58.9153518677,77.69506073,43.8001098633,68.7790603638,28.7027854919,65.2183151245,62.4072532654,34.9887809753,28.6518650055
93,59.5198097229,68.0671005249,46.5725097656,54.1664352417,52.9744911194,54.3041114807,57.7488670349,56.9096031189,53.7128562927,46.5923118591,63.4049415588,58.2873153687,72.8160171509,36.2354164124,71.6401062012,37.9997558594,63.1041259766,51.7401123047,47.6692123413,37.326461792
94,62.2488327026,77.4574279785,60.9314689636,57.3198051453,49.0459823608,65.8416366577,59.6791763306,61.4020233154,54.6850814819,51.6495857239,60.8833770752,52.8387031555,60.5401268005,34.3409423828,64.4460067749,50.7716598511,54.4446182251,40.1648712158,59.7998771667,49.0657844543
95,57.3358383179,74.8660812378,67.5126190186,56.9727859497,44.2140846252,68.0680465698,53.3384895325,59.0992355347,51.4025230408,52.708568573,56.7012023926,43.2361984253,44.6129684448,39.7150611877,52.0164108276,62.7325897217,45.4578933716,31.8052349091,64.8326339722,58.7616424561
96,45.4673233032,60.8626327515,65.0061416626,52.1229705811,40.4138221741,61.393535614,43.1551017761,50.3275108337,45.5116424561,50.6669883728,49.4646720886,32.5520858765,28.2954120636,47.9700279236,40.1761856079,68.3830032349,38.29114151,26.9186420441,59.7800750732,62.5769958496
97,32.1777153015,41.1616134644,55.542263031,44.0660324097,38.8465652466,49.598575592,35.1585197449,39.1275787354,39.9574127197,48.116191864,38.4156188965,25.0175666809,15.5961208344,53.6723060608,31.36485672,65.0174636841,32.8283805847,25.5013237,46.8459777832,60.2958946228
98,24.4451713562,23.6011924744,42.3771324158,36.1137695313,39.7424087524,37.8573646545,33.4007797241,31.3865451813,38.0299339294,47.1373634338,26.944103241,24.2273387909,11.5591659546,53.9580345154,26.2283706665,53.535572052,29.4241752625,28.7027854919,33.1037368774,54.6379318237
99,27.2515182495,14.0401821136,30.6925010681,31.8080635071,42.6826629639,31.4893302917,37.9922142029,30.7651119232,40.9513282776,48.2265205383,19.7320899963,32.118309021,19.8103580475,49.109161377,25.5107536316,37.7027130127,29.2355766296,36.7738647461,25.3353557587,47.4287490845
100,39.4670562744,16.1751194,25.1863632202,33.0886497498,46.5828819275,31.1545677185,44.9015274048,38.2006149292,46.2320899963,50.6575584412,21.3436660767,46.8073158264,39.090801239,42.3705329895,30.1795139313,23.8378829956,34.0891647339,49.0940742493,26.8799800873,39.3689842224
101,54.6539649963,29.964509964,27.5872249603,39.1256904602,50.5330810547,34.7568016052,50.2284965515,50.1785163879,49.7702026367,51.3478279114,33.0961914063,62.9673919678,62.4006538391,37.767780304,41.1936759949,18.07147789,44.3404464722,62.8363189697,36.5484924316,32.2512702942
102,65.556854248,50.3133659363,37.2708244324,47.1166191101,53.8005561829,40.2403106689,51.4902191162,60.698551178,49.1647987366,48.8347511292,50.1417388916,73.6996002197,79.2736358643,38.0252189636,56.2579956055,23.310749054,56.8633956909,71.5363769531,49.4722137451,27.8210868835
103,66.9685134888,69.402381897,51.0969924927,54.3880386353,55.0066413879,46.2660369873,48.6423797607,64.0282592773,45.8209457397,44.1037521362,64.8232040405,74.1522369385,81.8706359863,42.5525283813,69.3175125122,37.6678237915,66.583770752,69.9078216553,60.6947784424,28.0964412689
104,58.5362663269,79.8017120361,63.6746368408,58.8050193787,53.3073692322,51.5845184326,45.4116859436,57.8101615906,43.8123703003,39.4821434021,71.015838623,63.9650802612,68.8705291748,48.4811286926,74.2465362549,55.002872467,67.9746856689,57.9997024536,67.0288619995,34.7021102905
105,45.6068840027,77.0510025024,69.8719940186,59.0992355347,48.6404953003,55.8440208435,45.4956130981,45.6860961914,45.8812980652,38.3316917419,66.4046020508,47.3872566223,46.0793266296,53.7571754456,67.8973617554,68.549911499,59.4660606384,41.7481575012,66.6563796997,47.1675376892
106,34.6012077332,61.7886505127,66.0604095459,55.2405052185,42.5355567932,58.6230239868,48.2057762146,34.7700042725,51.2252388,41.229511261,53.6289291382,31.5902309418,24.3687877655,56.6540527344,52.5529747009,73.6232147217,45.50598526,28.8508358002,60.4995803833,61.9621620178
107,30.2172336578,40.3393249512,53.5233154297,48.3745689392,37.6433067322,58.8370819092,50.7924041748,30.6802425385,55.5667800903,46.2848968506,39.5198631287,22.0641117096,13.6733570099,55.9552955627,35.5281715393,68.5782012939,33.26121521,24.9147815704,50.8452148438,72.564239502
108,33.6997070313,22.2810001373,38.5155754089,41.2606277466,35.7658042908,55.5215187073,51.4713592529,35.5677757263,54.7124290466,50.7065925598,30.8980751038,21.4502239227,17.982837677,51.7042808533,24.1660442352,55.4074134827,28.453836441,30.5189914703,39.8574562073,73.7910690308
109,42.6647453308,15.5800895691,28.6471500397,36.7974395752,37.929977417,49.4128074646,49.4590148926,46.4536933899,48.0105743408,52.1691741943,30.3143615723,28.4198875427,33.1791763306,45.0288314819,22.1027755737,39.3878440857,32.4134635925,40.5826148987,29.7268772125,64.3517074585
110,52.6717910767,23.2654857635,27.5985412598,36.5767822266,44.1565628052,41.5586128235,44.9873390198,57.0293655396,38.7682952881,50.9781761169,35.9949531555,38.7522659302,50.5670318604,38.3232040405,28.2727813721,26.0416584015,41.1785888672,48.9120750427,23.0212497711,45.9293899536
111,59.255771637,41.5312690735,33.8505859375,40.2714271545,51.6326141357,34.0618171692,40.263885498,61.635887146,32.2446670532,48.7149925232,43.9028968811,50.3793754578,62.9183578491,33.31873703,38.7937583923,19.0173015594,48.43775177,52.6189842224,22.6280231476,25.4485149384
112,60.3090934753,61.3067817688,43.6426315308,45.2815513611,57.5847854614,29.9739398956,38.2694549561,57.5970458984,32.3380241394,47.0392913818,50.0059509277,61.5830802917,67.3202514648,31.324306488,49.3581123352,20.549665451,50.2200088501,52.7651481628,30.2370357513,12.2060594559
113,55.4696540833,74.8481674194,52.8075828552,48.9601707458,59.3972206116,32.1324539185,40.3732719421,46.621547699,39.130405426,47.2618370056,53.4714508057,68.6630706787,65.3022460938,34.0863342285,57.4857711792,30.5086174011,48.2802696228,52.6236991882,44.7072677612,12.5879716873
114,46.4338912964,76.6059036255,57.9365234375,50.1398544312,55.7346343994,39.9093208313,45.3390731812,35.1339988708,49.685333252,48.4556694031,55.4592781067,68.1670608521,59.3453559875,41.6783752441,61.6198539734,46.3641090393,48.2067184448,54.2107582092,60.7673912048,26.659318924
115,37.5367469788,65.0891265869,60.5090103149,49.7419128418,47.6428070068,50.6019210815,51.5213394165,30.4397792816,59.5358390808,49.5306816101,55.8487358093,58.5315513611,50.1059074402,51.8843917847,59.9337844849,63.1380767822,52.5605201721,54.8359603882,70.7555770874,47.6333770752
116,32.5869750977,45.8068008423,62.3355865479,49.6221504211,38.5796966553,61.2407722473,57.1792984009,34.9821777344,64.209312439,48.8658714294,52.7651481628,42.3677024841,38.199672699,60.152557373,52.4718780518,74.4181594849,56.7690963745,50.2803611755,69.4259567261,65.9878005981
117,34.5917778015,27.617401123,60.1968803406,50.4821624756,32.9566307068,66.8874130249,59.1067771912,46.5036735535,61.4444580078,44.9137840271,44.6129684448,26.6215991974,26.1463298798,62.2073402405,42.1394996643,75.2838287354,54.335231781,40.1695861816,57.261341095,74.6454238892
118,43.3531303406,18.3647499084,51.9041938782,52.0843048096,33.0160369873,64.0650405884,56.0392227173,59.4868049622,52.4096374512,39.2926025391,34.3616905212,17.5773506165,18.28647995,57.6357078552,32.8632736206,65.1023330688,43.8896942139,29.3308200836,39.6320800781,71.1912384033
119,53.0489883423,21.5511245728,39.2926025391,51.823097229,37.7432632446,54.7529792786,48.9111328125,66.4545822144,40.7061500549,34.7030525208,27.7937393188,18.3119411469,19.7358608246,48.6225776672,28.1709365845,47.8662986755,31.4402961731,25.0609455109,23.9331245422,58.8615989685
120,56.9039459229,33.6091804504,24.7780475616,46.1170463562,43.5719070435,40.7910194397,38.4618225098,63.7755393982,29.9428215027,33.0745048523,28.3237018585,27.8889827728,31.9146213531,38.5325469971,29.1959705353,30.080499649,26.6998672485,30.867898941,16.0610160828,42.5723342896
121,50.9423408508,47.1797981262,13.7884025574,35.2169837952,46.8365478516,25.6031665802,26.3453025818,52.2078399658,23.2588844299,35.1396598816,34.9812355042,42.7826194763,50.2492408752,30.5123901367,35.5130844116,18.6768798828,33.8081512451,43.6360282898,18.8371887207,27.9889392853
122,36.8276176453,54.6030426025,11.5638809204,23.038225174,46.1811676025,15.1670589447,16.6334133148,35.1764335632,22.4224491119,38.2006149292,43.5238113403,57.3424377441,66.1933746338,25.739900589,45.9001579285,18.1535186768,47.3834838867,55.3442344666,29.7117881775,20.4233036041
123,22.0084762573,52.040927887,19.4209022522,15.4188375473,42.1460990906,13.6780719757,13.5818872452,19.1908111572,26.6442317963,39.4151916504,48.857383728,64.9175033569,71.5967254639,25.5965652466,56.1627540588,28.5179595947,57.8865432739,58.0034751892,42.8872909546,22.0895729065
124,15.6932487488,42.2366256714,35.6583061218,17.2557888031,35.0510177612,21.7859287262,26.4245128632,9.8759231567,34.0297546387,39.3416366577,48.7951469421,60.1893348694,62.9494781494,30.7019309998,60.0601463318,44.890209198,58.9719314575,49.862613678,52.1097679138,30.8226356506
125,32.8943901062,36.39478302,64.8826141357,31.5091342926,30.9103336334,45.0175132751,62.5279579163,13.6922168732,51.2912483215,48.7489395142,43.3144683838,48.9139633179,43.9821090698,38.4910583496,54.3041114807,58.0119628906,49.4326095581,35.8959388733,57.0576553345,44.516784668
126,73.993812561,50.1530570984,103.6537857056,61.2087097168,41.6340522766,83.2087478638,104.7401123047,39.6462249756,80.5353622437,71.3157119751,38.2241897583,40.8966331482,25.6408863068,47.0732383728,45.3409614563,62.7467346191,34.8709068298,26.2924938202,61.2105979919,62.5175857544
127,112.7593307495,77.3131484985,129.291885376,94.1682128906,63.7255592346,116.118270874,128.8863983154,78.850227356,104.2478713989,91.9512405396,38.8795700073,34.7407722473,16.3052520752,52.6944236755,38.9427490234,59.6622009277,24.0972061157,27.7352752686,60.4175376892,76.2485122681
128,129.9501037598,95.7260437012,128.060333252,109.2014160156,82.1856002808,125.4906845093,126.2149047852,108.6431655884,108.8968276978,99.2735824585,41.5784187317,27.9879970551,15.8309259415,49.9154205322,33.3404273987,48.4707565308,20.6401920319,35.1113700867,50.2586708069,75.489402771
129,120.3504257202,97.0933837891,102.8588409424,100.377822876,89.5371780396,108.5045471191,94.8075637817,117.1829147339,94.1663284302,89.4032669067,41.4303665161,22.0886306763,20.2790260315,39.1096611023,28.6886405945,31.8108921051,23.0089912415,41.0154495239,32.8029212952,58.6682853699
130,82.3949432373,79.689491272,58.3533248901,71.2289581299,80.3561935425,68.1962890625,45.5908546448,99.6338043213,62.3799095154,60.8532028198,35.7375144958,16.582490921,24.8393421173,24.4904346466,24.2047080994,15.7121086121,26.8809223175,41.2540283203,11.7703962326,29.7655391693
131,34.9388008118,47.1930007935,12.6454944611,31.2988471985,55.3329200745,20.9579811096,2.8506221771,60.1233253479,27.2175712585,26.8696060181,24.1405830383,18.120513916,26.9912528992,10.3474197388,17.7150268555,4.1227202415,26.29155159,34.0957641602,-3.4957232475,1.3823815584
132,1.0702507496,18.7315731049,-12.8917093277,0.1508321613,28.7122154236,-11.1122808456,-18.3554134369,17.9998111725,4.9318084717,4.0906586647,14.3683433533,30.2040309906,29.1129875183,2.8345913887,14.9096212387,2.1405482292,22.0113048553,25.418340683,-3.3985948563,-10.7728033066
133,-14.2345314026,6.3491277695,-13.9488048553,-10.6728458405,10.6699237823,-18.8778305054,-17.7622699738,-10.9368839264,-0.7582134604,-2.004850626,13.1481103897,43.2437438965,32.8010368347,5.2458252907,18.3176002502,12.2286911011,20.4157600403,21.7793292999,10.2040843964,-4.9554767609
134,-14.9992990494,7.4241399765,1.7586358786,-3.1119248867,1.1164573431,-7.6335783005,-4.4349446297,-21.2786922455,4.0039029121,3.7125182152,19.358663559,47.282585144,35.8195571899,14.0100059509,23.4031620026,28.8442344666,23.7879047394,21.7067184448,28.122844696,10.863237381
135,-9.0697574615,12.676612854,19.4209022522,11.9467363358,-4.2670917511,9.8268871307,12.728477478,-15.579240799,9.9664506912,11.0216598511,27.3854236603,37.2953414917,35.4131278992,22.8496265411,27.2420883179,43.0381698608,29.0988426208,21.0183334351,38.4674835205,26.7338161469
136,-0.2084483206,11.5525655746,29.8777561188,23.0203075409,-6.6754970551,25.4296550751,29.7693119049,-1.2033063173,14.2052059174,16.0723323822,29.1808834076,16.4240684509,30.0097751617,27.3731651306,26.7432460785,47.466468811,29.1997432709,16.3599452972,35.1670036316,34.1476287842
137,13.0066604614,5.2929749489,32.0881309509,28.3020133972,-2.0595443249,36.0223007202,41.0899467468,17.1181125641,18.1488037109,18.7787227631,21.7651824951,-4.3859090805,19.7509498596,27.2468032837,21.2644538879,39.4425392151,20.3601226807,8.0785770416,21.4794559479,31.9353675842
138,26.7922821045,1.0683647394,24.8629169464,27.9059562683,8.7763929367,38.4882278442,45.6153717041,33.8147544861,20.9853286743,18.3006248474,9.6580915451,-17.1474380493,7.8909220695,23.8152503967,13.6799583435,22.6525402069,7.1695318222,1.5342034101,4.4103331566,22.4413089752
139,40.3628997803,4.1151762009,16.6569881439,23.6832313538,22.9844741821,36.8389320374,46.425403595,43.9434432983,25.7766780853,20.5826702118,-0.4036479592,-16.3100605011,-0.349897325,18.8994274139,6.8479709625,4.0991454124,-3.0968370438,1.5464624166,-7.59491539,9.922129631
140,50.5943756104,18.4034118652,14.8926477432,21.3823280334,38.5617828369,33.8939628601,38.7324638367,47.3089866638,32.9990653992,27.4297447205,-2.6027085781,-3.2184832096,-1.2523419857,14.4032344818,4.1415801048,-8.2286071777,-4.2906665802,8.6736059189,-9.371515274,0.7062552571
141,45.5031547546,35.6649055481,14.4607563019,19.6783390045,47.408946991,25.090177536,17.8621330261,41.6774330139,35.1481437683,30.482213974,3.0458219051,12.2994155884,5.3014621735,9.2799510956,5.419336319,-8.7708282471,4.3584685326,17.7650051117,-3.5673906803,-3.6673481464
142,22.1961307526,40.6854019165,10.6623792648,13.0971879959,40.5590400696,7.6278266907,-11.255616188,24.3631305695,24.8223686218,22.578042984,10.6095714569,21.2012729645,13.9081630707,2.1132013798,6.7838478088,0.8967399001,14.9360256195,21.1230049133,3.8756561279,-5.7843680382
143,-10.9170808792,27.8522052765,1.471965909,0.7684928179,17.5330295563,-15.1812973022,-37.823513031,-0.6177074313,2.0858545303,3.717233181,13.9307947159,19.2473907471,17.3576316833,-5.2072563171,6.1718449593,13.8610124588,18.6929111481,15.244383812,8.4784069061,-7.3553953171
144,-41.4587516785,1.2220726013,-12.0316991806,-13.8394174576,-13.3999824524,-34.2222213745,-48.6575622559,-22.1132411957,-23.9492492676,-16.6165332794,10.1974840164,8.6019392014,13.3697137833,-9.2055482864,2.4696528912,23.0259647369,12.3795700073,3.2447934151,10.9160442352,-7.4723262787
145,-52.8105049133,-25.9880008698,-20.0905208588,-22.3933105469,-38.9428443909,-37.6858329773,-32.8067855835,-30.3493461609,-37.2265968323,-24.7583389282,4.1764707565,-2.2066512108,5.8493413925,-6.5170741081,-3.063832283,24.0840034485,0.3630056679,-6.5293331146,14.3400535583,-1.1448407173
146,-36.1374397278,-36.7088928223,-13.9686079025,-17.8867454529,-45.8455543518,-18.3931331635,8.2841501236,-21.0420017242,-25.9512252808,-12.2419872284,3.2165036201,-5.790968895,1.2399895191,2.842135191,-5.6881828308,19.7566070557,-8.0466089249,-6.205886364,19.8735389709,13.4960746765
147,1.9670374393,-22.2669487,6.5348973274,0.7534049153,-26.8763008118,19.7518920898,54.24376297,5.8861179352,7.3675603867,17.3199119568,9.217713356,-1.3023205996,2.7450070381,14.8313531876,-0.7384105921,15.7752895355,-6.6594662666,5.2099914551,24.5743598938,30.21534729
148,42.586479187,10.5463914871,30.1389656067,25.7813930511,8.8282575607,56.6106758118,78.7257537842,38.0346488953,43.2861785889,45.2692947388,17.6056404114,4.2245635986,7.7447576523,24.1056938171,10.6218309402,13.8817586899,2.4149591923,20.5600376129,21.8840007782,37.8224754333
149,65.7548828125,41.0578842163,42.57421875,43.1192703247,41.4907188416,71.2214126587,71.6693344116,56.1655807495,61.4472885132,53.6072425842,21.1767559052,4.3914732933,10.9641370773,26.7913379669,20.3290042877,11.8043441772,12.4700975418,29.5976867676,10.3097000122,29.6146602631
150,66.3385925293,53.9335174561,41.0880622864,45.0109138489,59.4339981079,59.2350273132,42.2941474915,53.7137985229,56.5691833496,45.2560920715,16.2373561859,0.393181473,10.5727949142,22.6487674713,21.9764137268,6.75461483,18.8767948151,27.4467182159,-0.2084483206,9.9438180923
151,51.5005950928,50.8018341064,32.6416702271,41.3926467896,67.3419418335,31.4808444977,8.0898933411,41.0135650635,42.2205963135,36.0034408569,7.6947793961,-3.2675187588,11.3875408173,17.4104404449,18.1563472748,-0.8459118605,23.9048347473,17.7046546936,3.6097319126,-6.9621667862
152,27.4938678741,38.1553497314,22.4611129761,41.3869895935,67.6899032593,2.658251524,-17.8876876831,28.6414909363,29.1855983734,29.5609092712,4.9770722389,-1.8747175932,15.0557851791,16.5193119049,15.9770898819,-6.4039149284,32.295589447,8.2021093369,21.6548538208,-10.1353397369
153,-0.0575693771,20.7033729553,11.2460918427,40.573184967,55.083026886,-17.8999462128,-30.8095264435,16.542886734,16.4617881775,22.1414375305,11.0188312531,4.0020170212,19.1474342346,18.5769233704,17.7112541199,-5.6118001938,41.2021636963,3.5644681454,41.4030189514,-0.102833055
154,-23.7917690277,2.4253323078,0.4686209261,34.5418014526,30.7028751373,-26.3944320679,-28.283246994,3.1825559139,4.2839722633,13.3159627914,20.4242477417,7.9701333046,21.9462375641,20.2299900055,19.9357757568,2.0179591179,44.620513916,3.2768552303,50.2699890137,13.4470386505
155,-35.2566833496,-11.9779491425,-5.8824396133,23.9934768677,2.8223323822,-22.132101059,-14.5843820572,-7.5666255951,-5.1289877892,3.9878721237,25.4155101776,6.4028782845,19.8678798676,19.0220165253,18.442073822,11.9476795197,38.2826538086,3.0769405365,41.6397132874,20.5194892883
156,-32.9237174988,-19.7416133881,-9.3526554108,9.5298442841,-20.6289691925,-10.995349884,0.4167563021,-13.4763650894,-13.0359869003,-5.4618644714,20.3902988434,0.3780935705,11.9995441437,12.8944444656,11.5695390701,17.9413452148,20.9551525116,0.3309438825,19.5529212952,18.1752071381
157,-19.9981079102,-22.9704227448,-11.4894781113,-4.1445026398,-31.0792217255,1.5011986494,15.5272817612,-12.2778205872,-15.4575939178,-9.9288244247,7.3807625771,-5.8352899551,3.2023587227,5.1222934723,1.5379754305,16.4467010498,-0.2782298326,-2.9270982742,-2.630998373,11.0452346802
158,2.6865413189,-18.2045345306,-7.5996303558,-10.1966342926,-23.2816104889,15.2745599747,30.9433383942,-0.860999763,-6.2586936951,-3.2863786221,-4.9347310066,-6.8565516472,-2.8544876575,0.7251151204,-5.3194723129,8.5180120468,-14.1854963303,-2.9421861172,-14.1996412277,4.213247776
159,28.6273460388,-0.2018473595,4.1264920235,-5.607085228,0.0150411148,28.4745807648,40.1771278381,18.5090274811,13.5611410141,13.2942743301,-9.4394102097,-2.6102523804,-4.4113698006,0.3894094825,-4.6678638458,-0.9175793529,-16.1997299194,2.6893703938,-13.0614480972,0.9787803292
160,43.9142112732,23.1032905579,17.1916656494,5.1732149124,25.843629837,34.8727912903,36.7427482605,35.4423599243,32.6567573547,27.6041984558,-4.6122274399,3.3089170456,-1.827567935,2.3593225479,1.9934412241,-7.0583524704,-7.3025875092,11.7213611603,-5.6089715958,1.0014121532
161,41.8452835083,38.0968856812,23.7935619354,12.1174182892,38.9682121277,29.7297058105,19.5378322601,36.826675415,37.9563789368,29.6806697845,4.1604399681,7.4260258675,1.5398614407,3.5804991722,9.3242721558,-7.8344359398,5.3901033401,16.5938072205,0.6317588091,1.6058709621
162,25.3645896912,37.6565093994,21.6463661194,12.2937583923,35.4904518127,14.2872457504,-5.0460042953,20.9268627167,27.3788223267,19.2549343109,9.8117990494,7.095035553,3.5427794456,2.6120448112,12.9104757309,-3.5108110905,13.1575403214,12.9623403549,3.2872281075,0.363948673
163,0.9684074521,22.2366809845,12.2107744217,9.2658061981,19.9706668854,-6.1351618767,-28.0569286346,-1.959586978,6.5160374641,-0.0415384881,8.7952528,2.2697381973,2.8261044025,1.3324028254,10.5869398117,2.0339899063,12.6341781616,2.4781398773,3.0467648506,-3.7739062309
164,-22.5423030853,-1.468287468,-2.6130814552,4.8865447044,-0.0009897732,-25.4306926727,-41.2616653442,-21.868062973,-18.1026916504,-19.6058216095,1.8699090481,-4.2425742149,0.0640767738,1.1862388849,2.355550766,4.6913452148,6.8215675354,-9.9486265182,3.8765990734,-8.22012043
165,-35.1567268372,-23.6182594299,-15.7706680298,2.2537074089,-15.0700235367,-34.6277084351,-35.7451553345,-29.4723625183,-32.7813262939,-25.8654117584,-5.0507192612,-8.0928163528,-0.8345959187,2.905315876,-6.8565516472,3.4060451984,2.5196316242,-16.2383918762,9.9881391525,-6.9951715469
166,-31.6233291626,-33.3867263794,-19.3964767456,4.3584685326,-19.2267379761,-27.4128646851,-12.6455879211,-20.4922351837,-27.2582130432,-15.1020860672,-4.9422750473,-6.0644373894,2.3102869987,5.7220368385,-10.1636295319,0.4931387603,3.9360074997,-11.2518434525,17.9375724792,1.6200158596
167,-16.470369339,-26.8093490601,-14.0063276291,8.2898082733,-13.2924814224,-7.9711699486,14.9511137009,-2.4697463512,-6.8735256195,3.4833707809,1.7558069229,-0.3602702618,7.3430428505,6.5556430817,-5.7381615639,-0.1509257257,8.2539739609,1.7822107077,18.9088573456,12.5087604523
