,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
49,35.346370697,30.3633441925,17.1147861481,35.9315643311,19.1951694489,20.361825943,8.250992775,30.9112052917,30.7376079559,17.4610500336,10.4527072906,7.164601326,10.4023084641,14.4828081131,42.5516433716,21.0254211426,32.0638618469,32.8254585266,29.2657527924,34.7014427185,36.1070289612,28.3958930969,29.5046844482,20.877954483,8.6177892685,30.0282802582,17.6271820068,21.2139530182,16.2887935638,18.9758377075
50,26.5367088318,19.8606300354,11.0593690872,30.5220088959,9.2113847733,11.754696846,11.5204324722,17.4610500336,22.2378101349,13.1014862061,6.3712744713,3.838228941,3.9483611584,8.0428609848,28.7094898224,11.3253669739,32.578125,23.4315338135,15.7222642899,27.0332374573,20.2404937744,21.4724826813,11.8853626251,10.3883085251,6.2910084724,16.6303901672,7.2168674469,10.7821712494,13.0884189606,9.8115129471
51,15.6643981934,12.1438941956,8.7409887314,20.5858249664,5.7487463951,12.4014921188,16.1543941498,7.7749962807,12.3062925339,14.5985403061,8.8996534348,6.5756731033,5.1308846474,7.1655349731,14.8020048141,7.2803339958,29.8798809052,15.0773363113,7.5575313568,18.5306415558,5.0618185997,17.1577186584,0.973852396,6.9835362434,9.4260492325,6.4646072388,6.0474104881,7.8319292068,14.8188047409,5.56954813
52,9.3980493546,9.7499132156,12.4080247879,15.6401319504,10.2959089279,16.9682540894,24.5981903076,6.2900753021,6.2919421196,16.417591095,14.6713399887,13.0753526688,12.1737604141,11.3664331436,6.4412741661,8.5832567215,22.3106098175,9.3327169418,7.6116642952,10.5227069855,-0.5941346884,13.6913480759,-0.6277344227,13.1864185333,14.939204216,4.2992916107,11.2339010239,12.341758728,18.6902389526,9.5081825256
53,8.366724968,12.735622406,21.0580863953,16.8058547974,17.5319824219,22.3834095001,34.5203742981,11.1751012802,9.8992452621,21.3520851135,22.8342056274,23.3652687073,22.0632781982,21.0142211914,4.0435605049,16.4651908875,15.5234661102,9.4904489517,10.8577709198,7.7572631836,4.0678267479,10.777504921,8.9444532394,21.3464851379,22.7679405212,11.5549650192,18.0882453918,20.1228942871,23.2980690002,18.7901058197
54,12.1289606094,19.4779663086,30.1738777161,18.7761058807,25.3196525574,29.4701519012,40.8081893921,19.3435668945,18.1927776337,27.9824295044,33.6934509277,35.5619659424,35.3053016663,34.2814445496,8.925786972,25.5091171265,13.4038829803,13.2788181305,17.4703826904,12.4668245316,14.256010055499999,12.6665563583,20.0062294006,28.9997558594,32.945854187,23.3596687317,29.4570846558,25.6761817932,28.6684246063,28.8952217102
55,19.2959690094,27.0799045563,37.1532859802,19.6263656616,35.0010375977,34.2543792725,42.7476425171,27.9030971527,26.0541801453,32.0293312073,46.6965408325,45.0492210388,45.3562850952,44.853225708,18.6939735413,33.636516571,13.7342805862,19.1895694733,24.435792923,19.6422328949,26.5292415619,18.9665050507,27.4028339386,35.7439651489,41.7527160645,33.5973167419,41.3719215393,31.7278652191,34.0901145935,38.8836746216
56,29.3665523529,34.8787727356,40.9603233337,20.3898258209,42.1288452148,37.2102203369,36.3907623291,36.2124938965,33.3359870911,35.2773017883,52.0351638794,47.067073822,46.6517448425,47.2425384521,28.9960212708,40.7923240662,17.7690467834,26.9305725098,31.0306720734,26.3397769928,36.7976913452,29.8826808929,33.9305152893,38.5570106506,44.0888290405,41.2132530212,44.7356262207,38.1071472168,37.4706192017,44.8336257935
57,39.9084663391,39.4091377258,38.796875,23.8281974792,43.5148353577,36.2470283508,22.9611377716,42.0345802307,36.9731559753,33.3929176331,41.0293884277,40.5879249573,40.6952590942,40.2145957947,37.1346206665,43.1704368591,27.4597682953,34.2142448425,38.1967468262,32.6434593201,43.6464347839,40.8081893921,38.4394111633,37.5051498413,37.4696846008,40.9117889404,40.4311256409,39.6760673523,36.5774269104,43.6081695557
58,44.3268280029,38.9144744873,31.0493373871,29.7660160065,39.1468696594,27.1732368469,9.7247133255,40.9117889404,36.4728927612,24.204328537,22.770740509,28.1942939758,27.3431015015,23.2430019379,40.0017967224,38.0278129578,34.7471733093,39.5230026245,41.4241867065,37.2578201294,45.2424201965,41.6687164307,39.7582015991,30.031080246,26.7672405243,33.0877227783,29.0296211243,36.1956939697,28.3529605865,36.7603569031
