,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19
18,44.9006767273,45.2744216919,45.1766738892,48.8566017151,49.1891365051,35.5666923523,42.8259277344,28.688867569,35.4842758179,49.98645401,46.2375259399,46.8518066406,42.9035491943,57.008026123,38.7626724243,37.6040687561,43.7305755615,29.6155567169,61.0923652649,49.1172637939
19,43.5092048645,48.6275634766,59.1297340393,62.8384132385,56.1522521973,55.9337539673,31.4641456604,9.4094905853,35.1718673706,61.9519729614,27.8551330566,42.6735534668,33.6701889038,42.4081001282,25.1450195313,28.6629924774,32.2710456848,18.2010707855,51.6251716614,39.2763290405
20,35.6510238647,37.4018630981,57.5993080139,58.3611679077,50.6888999939,66.96875,16.8594284058,-2.906771183,31.4248561859,61.8379325867,5.0098671913,27.9126319885,20.190530777,23.3932189941,12.8910474777,18.2422771454,19.783246994,9.393198967,31.8378887177,22.3112812042
21,24.4425735474,27.479473114,51.8982925415,48.3103599548,35.9270172119,61.5140228271,8.8182096481,0.1876273006,27.1613140106,55.4325561523,-5.6130518913,7.585817337,6.700334549,7.3577384949,8.5297574997,4.524960041,10.4885530472,7.4689030647,12.8239660263,10.7089653015
22,19.6768741608,24.7214431763,46.5096893311,33.4152755737,22.0352878571,48.2720298767,11.0117921829,12.7405920029,21.3500919342,42.5537643433,-2.1698269844,-3.4827182293,-0.2186981589,-1.2057623863,7.4746527672,2.2527956963,5.0664076805,4.9763259888,4.41092062,6.0525135994
23,17.878118515,22.396572113,34.4109649658,19.5331268311,10.0467700958,32.5997505188,13.6548252106,23.449760437,13.1239185333,19.6126670837,6.9264969826,2.2863366604,4.2020077705,-3.9187514782,10.2163915634,11.4334506989,4.2048826218,6.0275974274,-1.9724141359,6.4914216995
24,12.9600467682,12.2384357452,13.6778240204,7.0683274269,2.3572518826,12.3515167236,13.2456245422,30.6994113922,11.1315822601,-3.8545444012,17.2187976837,13.3357057571,10.8479204178,-1.0265575647,14.8910503387,19.2494659424,10.874753952,16.9935932159,-4.7620682716,7.2504072189
25,14.0764837265,1.377854228,-4.3586177826,-4.3682012558,1.5484342575,-4.4400749207,14.6265563965,34.6572494507,13.0980434418,-14.9364967346,29.2053985596,20.7568950653,15.7985744476,11.9768152237,18.6217708588,26.0352935791,21.2168865204,25.7832565308,3.4832718372,9.1871614456
26,19.5820007324,6.1655950546,-7.3792262077,-1.8478332758,6.5383791924,-10.3202943802,20.9274749756,37.2408676147,16.761680603,-6.2944140434,37.8273582458,24.1569957733,22.8623123169,30.6016635895,24.4732398987,26.7559452057,28.1483764648,28.9907360077,18.4971885681,14.9466333389
27,20.9562244415,20.6553134918,4.2710065842,9.8656482697,15.8953647614,-6.3883285522,34.4397125244,36.5365066528,24.5863208771,10.0841436386,39.9711074829,24.9044818878,30.0554237366,40.8939628601,25.6404666901,24.6926937103,31.146944046,28.0582962036,34.056388855,25.4727630615
28,23.2667217255,28.4952869415,18.5556468964,21.766960144,27.0884819031,7.6730241776,41.9893188477,27.6069297791,32.9888267517,21.8043327332,35.1229934692,29.3136882782,34.4425888062,40.0726890564,22.4626960754,29.0961513519,30.3687934875,23.8465023041,40.3697662354,36.8699989319
29,23.7228794098,31.1431102753,27.3845996857,34.5671691895,37.6194038391,30.9389896393,38.3285560608,13.9595689774,40.9121704102,35.2657814026,22.28540802,32.7089958191,30.3055438995,33.9327659607,23.6672973633,29.7305545807,28.5067863464,20.9571838379,37.8369407654,36.2978858948
30,22.0899105072,32.8882026672,35.0252456665,45.0971336365,39.6385726929,49.7162094116,35.5733985901,7.2580738068,43.7094917297,48.8556442261,12.2901849747,27.2734355927,17.5963726044,26.331413269,25.4919281006,21.9634132385,24.3707008362,19.0530109406,33.7238540649,30.3975429535
31,30.0199661255,39.6491127014,44.8489303589,53.6098442078,35.223613739,54.8527755737,36.6745033264,16.4943122864,43.9490699768,58.4292068481,14.889134407,20.9753913879,10.8316297531,22.3285312653,25.8771705627,14.1895647049,15.6634521484,17.4717922211,28.974445343,29.5954322815
32,45.5973739624,52.2193260193,52.2921600342,59.8273887634,39.7353630066,56.2547912598,44.5652694702,38.5393829346,53.8225898743,64.5825500488,21.5954208374,19.6145839691,13.7171154022,19.5532512665,27.3069763184,16.5671424866,13.4507036209,20.2873210907,22.7693557739,27.7842178345
33,57.4181861877,56.7981567383,52.5039482117,58.1397972107,47.8034133911,57.0645675659,57.602180481,62.2222175598,61.2054443359,60.1896324158,31.082736969,25.9423370361,20.4051933289,17.0606746674,31.5226039886,30.6093292236,23.4641342163,32.798122406,16.9293861389,30.9639053345
34,62.8192481995,50.6793174744,44.350605011,48.69272995,49.6337928772,50.723400116,60.4934158325,74.836517334,54.2049560547,49.7229194641,43.8839073181,36.9504966736,32.892036438,27.5475139618,40.7550086975,46.1254043579,40.4953041077,49.2217178345,17.9174079895,37.8791046143
35,62.0391807556,44.2863998413,39.7736930847,38.2423057556,48.8834342957,40.9102554321,58.4023742676,74.4560623169,41.8810272217,47.0338859558,54.753112793,44.2950210571,44.7166824341,46.7416000366,49.008972168,56.8010292053,56.7224502563,55.2840194702,31.7075576782,41.7583618164
36,58.9859886169,45.2456703186,48.1100730896,34.5508766174,47.1450500488,33.2791938782,57.6817207336,66.6946716309,32.8680763245,47.3482131958,62.3851318359,50.7301063538,51.0300598145,59.7938461304,49.6635017395,61.35206604,61.6280632019,51.7574195862,52.1675796509,51.1757240295
37,60.6371650696,52.1589546204,57.9538841248,43.0501708984,50.3094062805,34.1043052673,51.9624977112,50.1627845764,33.8791007996,45.8187446594,56.9074020386,58.612247467,56.6419487,60.9179496765,43.0559234619,60.1244659424,56.4799957275,42.4013938904,67.5581130981,55.3348083496
38,60.5902061462,54.0449180603,61.0799064636,55.7861747742,55.4143486023,45.0961723328,40.635219574,29.4373111725,39.3299942017,47.2111740112,37.0396232605,60.4867095947,53.2619743347,48.7013549805,33.0894470215,51.8216285706,48.379360199,29.7564296722,66.6850891113,43.1287536621
39,49.1805114746,48.7626876831,54.6285324097,57.4833526611,47.4737548828,52.5231132507,27.3271007538,16.9571781158,38.5039253235,45.1392974854,22.6840667725,51.6826705933,38.0046463013,35.0674095154,26.7894878387,31.8043479919,36.1100578308,24.3103275299,52.8144416809,30.0333824158
40,31.3347740173,41.3510780334,43.058795929,46.5231056213,32.9754104614,50.6064834595,22.6227340698,14.8230104446,38.6783409119,36.7367935181,16.0534858704,34.8393325806,24.7473182678,27.9116744995,26.3879528046,11.4353675842,20.8469772339,20.1014080048,40.637134552,21.8637485504
41,15.7372426987,34.6275444031,36.6457557678,35.2073249817,25.7679233551,45.4267921448,29.5072669983,19.7343730927,44.1167755127,28.7885322571,14.7818031311,19.0463027954,18.6131458282,21.3433837891,30.4473743439,4.8718700409,10.1943502426,13.4487867355,28.4521636963,21.3778839111
42,9.360616684,30.3956260681,30.0448818207,31.3050670624,26.9313182831,38.6553421021,37.9021034241,28.8709468842,50.2164497375,24.1349544525,21.906873703,12.2144775391,19.4785041809,18.8479328156,35.8896446228,11.4622001648,13.0510864258,18.4933567047,15.5091638565,26.6380729675
43,18.9063892365,26.5441589355,20.7511463165,29.4976844788,34.1483879089,32.7703285217,46.4100227356,39.6251564026,50.8297729492,26.7645702362,30.5134983063,17.6308727264,25.5225944519,24.9016075134,38.7885475159,27.2811031342,25.5963859558,32.373588562,10.4444704056,24.8134422302
44,37.1555786133,27.589679718,19.4574203491,28.1828765869,41.708530426,27.811050415,53.6778831482,53.9740028381,41.0913772583,40.0506477356,43.2255439758,27.0606899261,32.153175354,36.8230438232,43.1460037231,41.5992851257,37.362575531,47.528377533,13.8484039307,26.3754959106
