,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19
82,46.0106811523,62.2965660095,48.4637794495,54.481678009,40.3467216492,37.3711929321,38.3153419495,46.8192825317,46.9924850464,55.2610931396,49.0031585693,57.5061569214,50.9215812683,54.2039871216,54.156917572,65.85572052,45.3978805542,51.1729164124,34.7147674561,45.9862098694
83,44.1054382324,65.7672348022,29.4292240143,46.4248657227,48.4251861572,39.336681366,34.6629981995,49.9021263123,28.1094837189,36.1418190002,42.3705749512,49.5528945923,48.9212646484,45.7198143005,48.3461112976,68.8303146362,46.7590370178,47.455619812,27.0288410187,46.5171165466
84,43.4192123413,63.7669181824,17.2192821503,41.0941352844,57.2369384766,44.793548584,34.5867500305,53.2306556702,17.1439762115,23.9940052032,39.4562301636,39.5268287659,47.0640258789,36.0881652832,43.5566444397,64.2422866821,50.1713447571,43.7147865295,27.5098590851,48.6200370789
85,44.208984375,55.5594940186,16.6977863312,38.053653717,62.9479637146,50.1478118896,38.8198928833,54.0157203674,19.7458019257,21.828956604,40.7110176086,31.3749446869,45.3705825806,29.5986614227,39.7753372192,52.5124206543,52.65832901,41.6288108826,34.4719085693,51.3875389099
86,44.6608200073,43.605594635,27.8233203888,36.0571022034,61.4258384705,52.6602096558,46.4192199707,50.8057975769,33.4289169312,27.5842247009,44.2183990479,28.473777771,43.9256439209,30.4853916168,38.2165031433,37.074672699,52.1387176514,43.4549827576,44.5130348206,53.0951042175
87,44.8029632568,32.3200340271,44.8679122925,36.2208900452,52.0238723755,52.2253189087,54.4619102478,44.4264297485,51.5513267517,37.7665481567,48.3762359619,33.1286354065,44.6655273438,38.7248191833,39.8092269897,25.1631336212,48.9984512329,48.5710906982,54.9834022522,53.1355819702
88,45.688747406,26.0865745544,61.0992012024,39.572013855,40.0775032043,50.396320343,61.0285987854,38.4772491455,66.1691818237,48.9909210205,50.9027557373,44.6382293701,47.6325874329,50.9799423218,44.1327362061,22.973608017,43.8710479736,53.2202987671,63.3677940369,51.6162796021
89,48.1625556946,27.3639526367,70.7468490601,46.5227661133,32.3859291077,49.173538208,62.7389907837,37.180103302,71.0132446289,58.7270584106,50.3624343872,57.7706718445,51.3941268921,62.3615188599,49.3674507141,30.8647460938,39.7414512634,55.1274261475,66.5315933228,48.0458297729
90,52.8296508789,36.0090942383,70.4456253052,55.58020401,32.7652816772,48.4383621216,57.2651786804,41.1374359131,66.0129241943,66.4525222778,48.0335922241,66.7226791382,54.5918121338,67.6263580322,51.7038230896,45.0213508606,39.3347969055,53.2843093872,63.7527961731,42.4703559875
91,57.2774162292,48.6906394958,61.6235198975,62.1403045654,39.7508659363,46.6950263977,47.3266563416,48.2227973938,55.3476982117,70.6527175903,46.1961250305,68.0424194336,54.7781944275,64.8466186523,50.3539619446,59.1299438477,41.5431480408,48.7461776733,55.8757820129,36.3376159668
92,57.4355583191,60.4609794617,48.5720329285,62.6072044373,48.5108451843,43.573589325,37.3664855957,54.7546615601,43.7147865295,67.3091278076,46.9783668518,61.4691390991,50.9771194458,55.2130889893,48.5720329285,67.3919677734,45.540019989,44.0866127014,44.5601005554,32.9262504578
93,52.4662971497,67.0719146729,36.9777183533,57.260471344,54.8450279236,40.6150016785,32.2428474426,57.7640800476,35.7069282532,55.487953186,49.3429756165,51.3781242371,44.9140396118,42.3809280396,47.7191886902,67.1067428589,50.5864677429,40.3326034546,33.4185638428,35.7285766602
94,45.6021461487,66.2953186035,31.9199714661,49.3429756165,56.7615699768,40.6620674133,35.4057044983,57.1428070068,33.9767684937,39.1098213196,50.6843681335,41.8217811584,38.8829612732,33.0297966003,48.3432884216,59.0160446167,55.344871521,38.389705658,26.1270503998,45.1060676575
95,40.8418617249,59.4019889832,34.3071746826,42.3018569946,55.0483551025,43.9915390015,45.4769515991,53.6608390808,38.1713180542,25.2657375336,49.7722206116,34.33070755,35.8415374756,31.157497406,50.3247795105,47.6918907166,58.2403907776,39.9861946106,26.463104248,57.3866081238
96,39.5616569519,49.7298622131,41.617515564,37.4992103577,51.6172218323,49.0831718445,56.5121154785,48.7217025757,45.6896896362,21.6802272797,46.9284744263,30.3225421906,37.8597412109,35.372756958,51.1286735535,38.678691864,57.2614135742,45.1408958435,36.6642570496,67.1396865845
97,40.8616294861,40.1339836121,49.2422561646,35.5694923401,47.9309883118,55.2658004761,62.005695343,44.7445983887,53.131816864,30.0476741791,44.2720527649,30.7706127167,44.5789260864,42.7922897339,49.9378967285,34.4681434631,52.0295219421,52.3571052551,51.7160606384,69.5212478638
98,43.3787345886,33.073097229,53.997833252,37.5688705444,45.4054107666,59.8914794922,59.6721496582,42.4421157837,57.5061569214,45.3093948364,43.3090782166,36.452457428,53.0518035889,50.5958824158,47.1751022339,34.772190094,44.3031158447,58.009765625,63.6445465088,62.8302993774
99,46.746799469,30.2764167786,55.2526245117,42.7329864502,44.2833480835,60.5729980469,52.4954795837,41.3699455261,57.4167327881,60.3743782043,44.0611953735,47.0894432068,58.5867996216,56.7483901978,42.642616272,38.3831176758,36.8026313782,58.9463882446,67.9784088135,49.3533325195
100,51.9532737732,33.8139190674,54.4600257874,49.9614295959,44.2739372253,57.0336112976,46.2996711731,41.4650192261,53.680606842,68.8613739014,45.6718063354,59.2429046631,58.8569602966,60.3668479919,38.659866333,43.7910346985,33.0429725647,55.8833122253,63.6718444824,33.8374519348
101,58.0332984924,43.8211593628,53.4876365662,57.733959198,45.8779563904,49.7355117798,44.6645851135,43.4512176514,48.0693626404,68.6269836426,47.366191864,67.9191055298,54.6501731873,60.3310775757,38.3953552246,49.6347885132,35.7426986694,50.0979194641,53.7135543823,22.9689025879
102,62.4923629761,55.9096679688,53.0254440308,63.2454223633,49.4069862366,42.8224105835,46.8945884705,48.281162262,43.2187080383,61.7731895447,48.9673881531,69.0477600098,48.9099655151,55.1942596436,43.3147239685,54.0514907837,44.1666259766,42.7885246277,43.1867027283,22.8474712372
103,63.6031265259,66.291557312,53.3078422546,65.3210449219,53.8171005249,40.8813972473,50.8603935242,55.4832458496,41.3840637207,51.9956359863,50.5290489197,61.1349716187,44.2626419067,46.0229187012,51.5993347168,55.561378479,54.5711021423,36.9814834595,35.0894165039,33.5202255249
104,60.2360038757,72.1268386841,54.1258544922,64.3044128418,57.2990646362,44.1939239502,55.0107002258,63.0195045471,44.1939239502,45.4844818115,52.0690574646,46.8701133728,41.1873283386,36.8741722107,58.5199661255,54.4374351501,62.8142967224,35.0508232117,31.3947124481,49.3081474304
105,53.4283332825,71.3107070923,54.703830719,60.4845123291,59.2174873352,51.8177223206,58.683757782,67.4230270386,52.5792579651,45.6906318665,53.6655464172,32.6193771362,39.7941665649,32.0677604675,61.1989784241,52.314743042,65.1600799561,38.2099113464,33.3667907715,64.2601699829
106,46.2027130127,65.4434204102,54.5842819214,54.8751525879,59.4038696289,60.3113098145,61.3580627441,66.621963501,62.8001747131,50.1591072083,54.5692214966,25.3062152863,40.3015403748,34.5509796143,59.7003898621,51.0693702698,60.0166740417,46.0389213562,41.0169487,73.1472320557
107,41.8462562561,56.0866394043,53.3775024414,48.7132301331,57.8073806763,64.1415634155,60.2840118408,60.7885627747,68.4057693481,55.1048355103,53.8180427551,29.3322658539,43.4210929871,43.9190559387,55.6376266479,51.3913040161,50.9658241272,55.0464706421,52.9972038269,73.1688842773
108,42.6972160339,44.9620437622,51.1305541992,43.4370956421,55.0398826599,61.4587860107,54.3348312378,50.8443908691,66.7612762451,56.6711997986,50.8180351257,43.4992256165,49.6112556458,57.1079750061,51.142791748,52.1556587219,42.9400787354,62.0659408569,65.1450195313,65.9074935913
109,47.2541732788,35.973323822,48.3639984131,39.7132110596,50.9714698792,52.4747695923,45.4054107666,39.1719474792,58.3411140442,53.0197982788,46.7232666016,61.1970977783,57.8073806763,69.9598999023,47.9893493652,52.1631889343,39.3169136047,65.7926483154,73.4013900757,53.9564170837
110,51.0561904907,31.3184642792,44.9083900452,37.4672050476,45.574848175,39.93724823,34.899269104,29.1750640869,45.6529808044,45.8675994873,45.2237358093,75.1381378174,66.548538208,77.0010223389,47.0602607727,51.6369895935,42.2566757202,66.2134246826,75.3687591553,41.7907180786
111,50.9855918884,31.903968811,41.0235366821,36.706615448,39.771572113,30.0203762054,26.7765655518,24.6557579041,34.0341911316,37.7175979614,49.0417518616,80.0913925171,73.3976287842,75.3706436157,48.4826049805,52.3796958923,50.1431045532,63.9777755737,69.7452774048,35.7747039795
112,46.2083625793,36.5051727295,37.2977676392,37.4060211182,34.9322166443,26.0715122223,24.7828369141,28.2036170959,27.0071907043,31.3165817261,56.5610656738,74.3690719604,73.5501174927,65.8255996704,51.7066459656,54.9965820313,58.8315429688,58.9322662354,57.4506187439,38.3416976929
113,39.7791023254,41.9366226196,33.8553390503,39.6011924744,32.8114089966,28.1603145599,29.0649299622,37.7147750854,25.5744934082,29.0583400726,63.1381111145,60.6916046143,64.7873153687,51.4402503967,54.9128036499,57.6464157104,65.0395889282,51.2934036255,42.8553581238,47.4471473694
114,35.4800682068,45.7715873718,32.2051925659,42.6727409363,33.7790908813,35.0178756714,38.4763069153,48.7885360718,30.2387638092,31.9030284882,64.2629928589,43.8343353271,49.5472450256,37.4455566406,55.8870773315,58.1472015381,65.8971405029,42.8666534424,31.4615459442,57.7960853577
115,34.3231773376,46.693145752,34.1932754517,45.3498725891,36.709438324,43.3627319336,48.8798446655,57.2971839905,38.6956367493,39.6586151123,58.7016410828,29.6127815247,33.181350708,27.9776973724,54.687828064,54.6652336121,60.2407112122,36.7480354309,28.0049972534,63.2981376648
116,36.6096572876,45.2237358093,39.8158149719,46.7195014954,40.5284004211,51.1503219604,55.2733306885,60.8092727661,47.5808143616,49.9915504456,49.2610816956,23.6523036957,22.8531188965,24.8308448792,52.0671768188,47.4866828918,50.4132652283,35.4725379944,34.1123199463,61.3260574341
117,41.30311203,43.383441925,48.0721855164,46.7609214783,44.7398910522,57.6614761353,57.3677825928,59.4095191956,55.328868866,59.3549232483,39.701915741,27.8741531372,22.3184452057,29.2089519501,47.62317276,40.0445594788,39.6134300232,39.136177063,46.0408058167,53.1073417664
118,46.746799469,43.3495521545,56.3182029724,45.8675994873,48.9297332764,60.7979736328,56.8688812256,53.5243492126,60.0251464844,63.720790863,32.4960632324,39.7734565735,29.5148830414,39.0373382568,41.3793563843,35.3275718689,30.619058609,45.55884552,57.1851654053,41.6269264221
119,52.1735458374,45.6991043091,60.4327392578,43.8315124512,52.6234970093,58.6658706665,54.6162872314,44.3492431641,59.8020515442,60.8921089172,29.5101776123,53.0546264648,40.3250732422,50.5055160522,34.0097160339,34.52085495,25.700630188,51.0599555969,63.0383300781,31.2017402649
120,55.087890625,48.3781166077,57.4506187439,40.4747428894,54.5127410889,51.346118927,50.3577270508,34.9500999451,53.1930007935,51.5164985657,30.9767627716,61.3872451782,50.5902328491,58.6235122681,27.9231014252,37.598991394,25.954788208,52.5350151062,61.5086746216,25.654504776
121,53.2720718384,49.1565933228,47.8707427979,37.4690895081,52.6828041077,41.1750907898,42.7583999634,28.1198387146,40.7505531311,37.9303398132,35.483833313,61.8089599609,57.7254867554,58.7298812866,27.5296268463,42.0740585327,32.4442901611,50.1656951904,52.1867218018,26.1082248688
122,46.7646865845,46.9058837891,35.7794075012,36.9918365479,47.7992019653,32.8151741028,34.2704620361,26.828338623,28.1546669006,25.3636360168,41.9667472839,54.8770332336,61.0935516357,51.4298973083,34.4672012329,45.8195953369,44.5506858826,45.6529808044,38.3887634277,32.0649375916
123,38.6871643066,42.6868591309,27.9099235535,39.9043006897,42.7518119812,30.3008918762,29.7332706451,32.6306724548,22.4991798401,19.0896968842,49.3043823242,44.0423698425,59.9488983154,41.0498924255,47.2438201904,48.8356018066,58.4418373108,41.560092926,25.7938213348,41.6438713074
124,33.181350708,40.2356452942,28.5980319977,45.2096138,39.2839660645,34.2365760803,31.8521957397,43.4173278809,27.4514961243,21.5550308228,56.5177650452,34.4700241089,55.3505210876,33.0222663879,62.7804069519,51.5221481323,69.3791046143,41.3040504456,20.6325302124,52.0483474731
125,33.0552101135,41.1958007813,37.0935020447,50.3389015198,39.1192359924,42.4006958008,40.9849433899,54.8017272949,41.4791374207,33.1644058228,63.3913269043,30.9202842712,50.4716262817,32.2569656372,75.2802810669,54.8243179321,73.7054367065,45.0975952148,27.7894325256,61.6809387207
126,39.8007545471,43.8315124512,49.1876602173,52.4945373535,42.7047462463,51.4816703796,52.9567298889,62.5441360474,57.4863891602,49.3749809265,67.4851531982,35.6909255981,46.8503456116,39.6266098022,79.6894454956,58.7741241455,70.1133346558,50.7728500366,45.9758529663,68.8576126099
127,50.1120414734,45.9174919128,58.1274337769,50.0612106323,46.8832931519,56.7408599854,61.2865219116,63.5551185608,67.2215881348,63.0901031494,66.8958892822,47.1449813843,45.5936737061,51.4779052734,74.0188980103,61.3044090271,60.7189025879,55.7712936401,67.5491638184,70.1698150635
128,57.4816818237,44.8697967529,59.6373214722,42.8628883362,48.6727523804,54.6972389221,62.1789016724,56.7483901978,66.0976409912,69.4082870483,62.5544891357,59.9168930054,47.0310821533,61.8654403687,58.8221321106,61.0314254761,48.5447311401,57.0731468201,83.268371582,63.1578788757
129,57.5871124268,39.84217453,53.7050819397,32.0564651489,45.9956207275,46.4145126343,55.085067749,44.441493988,54.59557724,64.765663147,55.3363990784,67.4776229858,49.1801261902,65.4895477295,39.3037338257,56.9818382263,36.1888847351,54.1465644836,84.9571075439,48.2943382263
130,48.8337211609,32.6485595703,42.0655860901,20.1232738495,38.1421394348,35.4235877991,43.2940139771,30.489156723,37.9717559814,50.5083389282,45.924079895,65.0358276367,49.7646903992,59.6617927551,22.5726032257,48.3639984131,26.304019928,48.2133865356,69.9759063721,29.9601306915
131,35.5205459595,25.3062152863,29.5120601654,11.1166648865,29.3576831818,26.2334213257,31.7693595886,18.7978858948,23.2710666656,32.6777381897,34.8060760498,53.3144340515,46.4521636963,45.577671051,12.0043354034,36.9852485657,20.8876304626,39.9579544067,43.259185791,15.5644302368
132,25.8079414368,20.4132022858,20.87915802,9.2104787827,24.8383750916,21.8270740509,23.4499187469,13.6488313675,16.1744098663,17.5967540741,23.0150260925,36.6218948364,38.1110725403,29.6654968262,8.6513309479,26.1326980591,21.1267261505,32.1515388489,14.2164516449,10.9415779114
133,23.0903320313,20.6513576508,17.6268768311,15.9240169525,25.4681224823,21.0485973358,19.1913604736,16.0943965912,17.7323055267,10.3880777359,14.1364383698,20.625,28.3975296021,19.4869365692,14.1684436798,18.65574646,27.8204975128,28.0868911743,-5.3000631332,17.5703964233
134,26.1063423157,25.8408870697,18.6632766724,28.1960849762,29.3887462616,22.2365493774,17.6993579865,24.1973323822,23.733259201,12.1351795197,13.9001655579,12.5230054855,24.6661128998,18.4326515198,29.6692619324,18.452419281,40.66771698,29.7116203308,-5.1117978096,33.4449195862
135,30.8280334473,32.6542053223,21.5870342255,40.740196228,32.9827308655,24.3460617065,18.4015865326,35.3501663208,29.9516582489,18.9466152191,26.1421127319,15.5983181,31.1330242157,25.1348934174,51.9476280212,27.2029876709,55.9783859253,36.9024124146,14.9911632538,51.7904243469
136,32.0131645203,36.5305862427,24.7395362854,47.7794342041,32.980846405,26.3068447113,22.1292381287,43.7750320435,33.2011184692,25.9180774689,47.1035614014,26.9996604919,43.6780776978,34.6789970398,71.9526901245,41.5996284485,67.3006591797,45.0740623474,44.9479255676,63.4139213562
137,29.3059101105,34.4126052856,27.4910316467,44.3539505005,29.8104610443,27.0269584656,27.2660560608,44.2485198975,32.8151741028,29.6381969452,66.4929962158,40.9350509644,53.9375915527,42.2623214722,79.2291412354,54.6652336121,68.3276443481,48.2886924744,70.0305023193,62.4387054443
138,24.7687168121,27.2349910736,27.9447517395,31.4803733826,24.7800140381,25.1010055542,30.5719928741,35.6871604919,29.7210350037,29.4819374084,74.0254898071,50.4038505554,55.7195205688,45.6237983704,68.9818649292,58.9040260315,57.1729278564,45.0279388428,79.2837371826,48.6256866455
139,18.6359767914,17.5882816315,23.9290542603,14.0677223206,18.5230178833,19.1725330353,28.6488628387,20.1063289642,22.7956981659,25.889837265,65.3163375854,52.3288650513,47.7709617615,43.3062515259,45.8723068237,52.0361099243,38.4603042603,36.8854675293,71.1770401001,28.4700126648
140,11.0573606491,7.9340410233,14.6532268524,-3.0324084759,12.0448122025,9.8543462753,19.5405921936,3.6237084866,11.6522789001,18.1304855347,44.7060050964,48.3809432983,35.2136726379,35.2757987976,20.2324676514,38.0320014954,19.3410301208,27.7630748749,50.6749534607,11.4320087433
141,2.535535574,0.5992276669,1.9208495617,-13.8077688217,4.9933381081,0.0043095695,5.935605526,-7.7503352165,-1.158228159,6.8176279068,20.9563465118,39.6379051208,22.9952583313,23.7389068604,0.757370472,22.6968593597,5.9553732872,21.3291110992,24.5437412262,1.7156404257
142,-4.9828362465,-3.4004671574,-9.8137216568,-15.6038188934,-1.5215801001,-6.6066236496,-6.2705702782,-12.3167085648,-11.5749435425,-4.7023210526,1.8003598452,26.4960517883,13.3786716461,11.1467866898,-8.0732097626,10.8239116669,0.9550489783,17.7539558411,-0.2131367624,-1.3163709641
143,-8.1786384583,-3.9765586853,-15.1237430573,-9.8607883453,-4.5262932777,-6.9323225021,-11.2464199066,-9.5567398071,-14.8535823822,-12.281879425,-7.5667762756,10.4294967651,7.8173165321,1.2892197371,-7.0725803375,4.7824811935,2.3077347279,16.1744098663,-17.1513595581,0.9804647565
144,-5.4920935631,-0.8861849308,-11.3311395645,0.8016127944,-3.5482552052,-0.9407818913,-7.8896512985,-0.7939350009,-9.563328743,-12.4927358627,-7.5338301659,-5.4845628738,4.6412820816,-2.5325644016,0.0118401786,4.3127593994,7.10567379,15.2660303116,-22.3653640747,6.8505744934
145,2.3613901138,4.1941523552,-1.3399041891,12.1285905838,1.1291942596,7.9246277809,-0.5491902232,10.2355833054,1.7467042208,-5.1014432907,-1.7766795158,-15.0390233994,2.4997651577,-0.3383331299,10.262881279,6.7677378654,13.5208110809,13.0021409988,-15.8165588379,15.0033998489
146,12.3658046722,8.6183853149,10.1310958862,20.4197902679,8.3981142044,14.416012764,6.8345718384,19.5923652649,14.8151350021,6.022207737,7.1838040352,-13.9668531418,3.3695504665,7.6987094879,20.641002655,9.8948230743,20.2522354126,9.6152496338,-0.5680167079,23.9328193665
147,18.7263450623,11.0093536377,18.579498291,23.4141483307,13.471862793,14.680524826,11.3811769485,22.3655109406,23.1261024475,15.3949918747,17.2992954254,-2.952395916,7.7438931465,19.41822052,29.1524734497,13.4276199341,26.2720146179,7.0378985405,18.3658161163,30.2726516724
148,17.0385475159,10.6732997894,19.340089798,19.3127918243,12.8101100922,9.1125812531,11.5063734055,16.564119339,22.0962924957,19.0793418884,26.8546962738,13.5452861786,15.3215684891,28.6112098694,34.6074562073,17.1656265259,29.0178642273,7.515150547,35.0865936279,30.364900589
149,7.8267297745,7.1960411072,12.7150363922,8.4800100327,7.1122632027,1.3287553787,9.3733282089,5.6466183662,12.6434955597,15.4157009125,33.5390510559,27.6670608521,23.6052379608,30.3347797394,33.3893814087,20.3642520905,25.6450920105,10.8276777267,43.1142234802,22.7288627625
150,-3.8730127811,1.3485232592,2.7473340034,-5.4911522865,-0.0465220399,-5.1456856728,6.5964164734,-6.0606546402,-0.156657204,6.221768856,32.0169296265,32.9168357849,25.2958602905,22.7759304047,22.7966384888,20.9657592773,15.3281574249,13.3862018585,37.6902999878,8.9111375809
151,-11.2690124512,-4.1902394295,-6.3487005234,-17.1127643585,-5.0195479393,-8.0299091339,3.0560889244,-14.2313652039,-10.0095176697,-4.0593953133,19.2026557922,27.1785125732,16.8239250183,7.8323774338,4.3381752968,15.6660938263,0.2622329295,11.7464113235,19.5208244324,-6.956797123
152,-11.1183996201,-7.2241339684,-10.5093622208,-20.9524345398,-5.9222798347,-7.4641718864,-0.6809758544,-15.4823875427,-13.5413732529,-10.8124685287,-1.1996465921,12.5314779282,2.3868060112,-7.805873394,-15.7007751465,4.3692388535,-13.7701158524,5.5666055679,-4.2382473946,-18.3854370117
153,-5.5212750435,-6.1199584007,-9.6358108521,-15.1519823074,-3.2931559086,-4.5084080696,-4.7653899193,-10.5159511566,-11.2605400085,-11.4704561234,-20.0807666779,-4.392624855,-10.7192773819,-17.5834274292,-27.3233299255,-8.172990799,-20.3273925781,-1.3031923771,-22.8680324554,-19.9320373535
154,1.1244876385,-1.4923989773,-6.2338585854,-3.0493524075,0.0532585271,0.1530390978,-7.9282455444,-1.3512001038,-5.1767492294,-7.1497688293,-27.858001709,-16.183675766,-15.761961937,-18.7666740417,-24.6687889099,-15.3882551193,-15.9379901886,-4.7249131203,-28.6035327911,-11.3537311554
155,5.5487203598,3.651006937,-0.9134833813,10.213932991,2.1863036156,5.5976696014,-7.2928504944,9.1605892181,2.4376375675,-0.4484682977,-21.4118003845,-18.7582035065,-11.3800888062,-12.0088949203,-10.2335538864,-13.6044425964,-2.5175030231,-3.7685256004,-21.5577068329,2.5477728844
156,7.7824873924,7.388071537,5.3896365166,20.0074901581,3.7074866295,10.2007541656,-2.1767430305,16.5208187103,10.1838102341,5.9459600449,-5.3650145531,-13.163901329,-2.2388706207,-0.6772105694,8.2776250839,-4.8736424446,12.9145975113,-0.3157413006,-7.3408584595,14.7586555481
157,8.3585786819,9.1342315674,10.2854738235,21.9447383881,4.9142665863,11.4724855423,5.6597971916,17.4329624176,15.6020832062,10.135802269,12.1201181412,-3.8419489861,6.5069904327,10.841796875,22.067111969,6.0269141197,22.72133255,2.98737216,7.8926224709,20.608997345
158,6.8402199745,8.4790687561,11.5016670227,14.8631429672,4.9010882378,7.9170970917,11.7934780121,11.4950780869,14.9167985916,10.8276777267,22.7778129578,5.6259093285,11.5430850983,18.471244812,25.8531246185,13.8888702393,22.6093158722,5.0375804901,18.7847080231,18.8440113068
159,3.5794661045,5.5600161552,7.5076203346,2.7539231777,3.1521041393,1.2976917028,11.8904342651,1.4323012829,7.6149311066,7.6987094879,22.7467479706,12.6397304535,11.8979654312,19.3833904266,20.8132648468,15.4241733551,14.559094429,5.5882563591,22.9039497375,11.6899318695
160,-0.8758303523,0.2161079496,0.4655593634,-9.1802091599,0.9898779988,-5.8959226608,6.6679573059,-8.3556079865,-2.5833959579,1.6845767498,14.797249794,16.2045326233,9.3733282089,13.6347122192,10.8888635635,11.6118021011,3.5568742752,4.0962543488,19.8060455322,2.8075788021
161,-5.2586450577,-5.5956397057,-5.4817390442,-16.0292987823,-0.2837362289,-10.3888721466,-0.4098739326,-14.2313652039,-11.4723386765,-4.9894256592,3.9221088886,15.1445989609,5.1241822243,3.9098715782,-0.37316221,5.5609579086,-6.7817106247,1.8822551966,10.5179815292,-6.0079402924
162,-7.1394143105,-8.142868042,-8.3424291611,-15.5586357117,-0.9671390057,-9.9888086319,-5.8168511391,-13.9753246307,-15.3411893845,-8.7415513992,-5.4883284569,8.4649486542,-0.0022797135,-6.0079402924,-10.1591882706,-0.5058891773,-13.6166791916,0.5088603497,-1.202470541,-12.5708665848
163,-5.4393792152,-6.6631035805,-6.9944500923,-10.212843895,-0.4503509402,-5.3989024162,-7.1384730339,-8.0995674133,-11.8516931534,-7.7757511139,-10.5818443298,-0.8974808455,-4.3681502342,-12.9775190353,-15.9492855072,-5.0713210106,-15.3148317337,-0.3336265087,-10.712688446,-14.0242738724
164,-1.3719092607,-2.6831765175,-2.0967304707,-2.7283601761,1.1913218498,1.2685105801,-5.5815196037,0.4213170409,-3.1717247963,-4.1619997025,-11.4751625061,-8.7961483002,-7.7258605957,-14.7707452774,-16.0067062378,-7.4829983711,-11.8347492218,-0.6753278971,-15.2009315491,-10.2523803711
165,3.4608590603,1.6648088694,3.2961270809,5.1637182236,2.7416858673,6.8317480087,-3.3383395672,8.2559747696,6.5917096138,0.884449482,-8.8676891327,-12.1802158356,-8.8281536102,-10.6270275116,-10.4943008423,-8.0892124176,-3.6113240719,-0.6706212759,-14.2643117905,-1.9781233072
166,6.7376155853,4.892616272,7.0501356125,11.1966772079,3.1699893475,8.7031040192,-0.9078354239,12.5070028305,13.0793294907,6.1426973343,-2.8563804626,-9.6518135071,-5.1842799187,-1.4829857349,-0.8758303523,-6.2056188583,6.7827992439,-0.4371723831,-8.3480768204,7.61587286
167,6.1822328568,6.9550619125,7.4153699875,13.5396375656,0.7338373065,6.7827992439,1.3108702898,11.482840538,12.8148164749,8.6918087006,5.4395265579,-3.9294922352,2.550596714,9.2509565353,10.7636671066,-0.7063916326,15.1154174805,1.2600386143,1.4275946617,13.893576622
168,1.8022425175,7.2478141785,3.5766422749,10.9801721573,-3.9643213749,2.9525430202,3.7300784588,6.3704981804,7.0736689568,7.6384644508,13.0473241806,2.0112168789,10.8803920746,15.5870227814,19.229013443,7.6582322121,18.041059494,3.8157391548,11.5035495758,14.9375076294
169,-3.2592680454,4.6958789825,-2.1240289211,4.2478079796,-7.0499882698,-0.4635295272,6.0833935738,0.2245798856,-0.2705576718,3.7423155308,15.7517547607,6.6284217834,14.6221628189,14.2249231339,19.020980835,14.2164516449,13.4699802399,4.0284786224,16.4266853333,9.6849079132
170,-5.518450737,-0.1048842594,-6.5416722298,-3.457887888,-6.1980881691,-3.0145232677,6.6077122688,-4.9282393456,-5.9429888725,-1.7738554478,11.1392564774,7.5829262733,10.3880777359,7.0953192711,9.7413873672,13.4840993881,2.4639947414,0.3638961613,12.6387891769,-0.3835167885
171,-3.9464361668,-4.4679307938,-7.87647295,-9.165148735,-1.9338809252,-5.1663947105,4.8144860268,-8.5438728333,-8.51375103,-5.4262008667,0.5596919656,5.1157102585,0.7084215283,-2.0741386414,-4.6900839806,5.4244656563,-9.8353729248,-4.8934102058,3.3187189102,-10.0339918137
172,-0.2432592064,-6.196205616,-6.1576113701,-11.243596077,3.0457344055,-6.1472568512,0.8373832107,-9.0408935547,-8.5532865524,-5.9081597328,-10.2137851715,1.9057883024,-8.2209978104,-8.610707283,-16.2749843597,-5.5128030777,-17.1824226379,-7.36627388,-4.9480071068,-14.5975418091
173,2.776515007,-5.6483540535,-2.1663885117,-8.7010746002,6.0391511917,-5.4798564911,-4.0735154152,-5.4487929344,-6.1651420593,-4.7427983284,-14.2859621048,-0.3270372152,-11.3029003143,-10.0829410553,-18.2310600281,-13.4848937988,-15.8975124359,-4.6759638786,-8.7970895767,-11.3424358368
174,3.7592594624,-4.3493237495,3.3695504665,-2.6982376575,6.5935926437,-2.8083729744,-7.4302840233,0.1897508204,-1.2918964624,-2.2548730373,-9.8730258942,-0.5811952949,-8.4365615845,-7.5168862343,-11.3612623215,-14.0986385345,-7.1714196205,0.7357199788,-7.5940747261,-2.3433578014
175,3.2500021458,-2.8752069473,8.6607446671,3.7903232574,4.5923333168,1.6902246475,-7.4792332649,4.904853344,4.3193483353,0.9315158129,-1.1186925173,-0.1415959746,-2.6370515823,-2.3348858356,-1.1262230873,-8.5579929352,3.680188179,5.4941234589,-3.7082808018,6.4655723572
176,2.6023697853,-0.1990168691,11.419771194500001,7.9792246819,0.6990082264,6.2707176208,-3.9417295456,6.8731665611,8.9544382095,4.0764865875,6.3215494156,-1.3031923771,3.4269714355,3.6425349712,6.7460870743,-1.0725675821,11.7746515274,7.9585151672,-0.5444835424,11.1430215836
177,1.9293215275,3.7969124317,9.6538438797,8.2682113647,-2.7688372135,9.1596479416,1.837071538,5.895128727,11.2352714539,6.7875056267,9.2340126038,-3.1020667553,6.9729471207,7.4323139191,9.913649559,5.3369221687,14.5609769821,6.7771511078,2.140178442,10.5659885406
