,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
202,-0.5368586779,-3.9810419083,-0.4899012446,3.8579728603,-3.4510939121,-0.8866435885,-4.8511919975,1.5263930559,2.7309947014,-7.6878032684,-1.9762474298,-2.1429941654,0.8239483237,2.3390438557,-1.9963721037,-1.4232997894,1.9892591238,-2.1334111691,-1.7107942104,-3.431927681,-1.9791224003,-0.3078214526,-4.3126187325,-6.517701149,-0.2024068087,0.2710006833,-1.7337938547,-5.1990599632,-3.6034660339,3.0683214664
203,-2.5617778301,-7.8411340714,-3.2287647724,1.2456067801,-0.7850621939,-0.2579890788,-5.0236883163,4.6687073708,4.7952046394,-6.3499960899,-1.6168794632,-4.3384933472,3.8368899822,-4.0711236,-4.4736156464,0.6246188283,-2.6106517315,-1.3284267187,1.6902648211,-0.3375291824,-2.7994399071,-0.5378170013,0.3840818107,3.5819783211,2.8766584396,-1.3868838549,-1.8363335133,-4.5857386589,1.6825983524,0.7424915433
204,-3.9906251431,-5.0946035385,-1.8967072964,1.5263930559,2.0045921803,3.1037790775,-4.8799409866,-0.1286165714,3.7324335575,0.5374121666,2.3285024166,-4.6384458542,3.0021977425,-8.074962616,-1.1750962734,4.7032065392,-5.8765883446,-4.5636973381,3.5024380684,1.1593585014,-0.6901890039,0.9533208013,4.4454197884,5.1555309296,4.8412036896,-0.2522391677,1.4037287235,-2.1707854271,1.7947211266,-1.5354226828
205,-1.1396386623,-3.2900969982,1.1871496439,-0.4467770755,-1.5737552643,5.939432621,-1.2460116148,-0.8799353838,-0.2445726693,4.7664551735,6.0812630653,-2.8511888981,-1.7980009317,-2.3576567173,-0.4036529064,5.1200733185,-3.7865040302,-8.7438659668,1.2436901331,3.6385188103,1.075985074,5.1459479332,2.1368396282,5.8253931999,2.3572518826,-0.5828577876,5.7247700691,1.2024825811,0.9494875669,1.7947211266
206,3.9135551453,-1.3935921192,4.8881611824,-4.1544971466,-1.9599560499,6.6140861511,1.3864790201,0.5977860093,-4.9633145332,7.1977000237,6.5652122498,-1.1674298048,-5.3705983162,0.9791952968,-2.2148678303,1.052985549,-1.0198493004,-8.6020355225,-3.0629763603,7.3778629303,1.9720094204,3.1459450722,-0.8090200424,3.2465679646,-2.0902869701,-4.5857386589,7.2896981239,2.7712438107,1.5906001329,3.1334869862
207,4.8258709908,2.0898821354,5.1794891357,-3.6235904694,0.1531279683,2.0946736336,0.6552848816,1.7928044796,-3.899585247,3.6270189285,4.3438386917,0.6265354753,-3.4012615681,-0.3538205326,-3.4415106773,-4.1343722343,1.0299860239,-1.6877946854,-5.3035163879,9.2293272018,2.1502559185,-1.7826678753,0.1109621152,-2.0347046852,-1.3456763029,-2.8396890163,2.1521725655,3.9078052044,1.7218892574,2.2432124615
208,1.1459420919,5.6509799957,1.2456067801,-1.4970901012,1.328021884,-2.4793627262,1.013694644,1.6557655334,-0.1592826545,0.5901194811,-1.8315418959,3.4056482315,0.7156587243,0.672534585,-2.0634541512,-5.1923518181,0.2020020187,7.5628175735,-0.8828102946,3.5148961544,0.7741159201,-4.4036588669,1.1411504745,-0.0222436376,0.4818299413,0.8910303116,-4.4515743256,5.1871552467,2.1310896873,-0.1362830997
209,-2.069204092,6.6869182587,-1.0303907394,1.1967327595,2.2547123432,-3.3495125771,4.2710065842,-2.3471152782,2.1243815422,1.1679832935,-4.2944107056,5.5235238075,2.1071317196,0.3169997931,4.435836792,-0.4879846275,0.0074641206,9.5474872589,5.4190678596,-5.7769236565,-0.0902839825,-2.0069134235,0.6169523001,0.0515465997,-1.7424186468,3.753516674,-2.0078718662,2.4914159775,-0.5387753248,-4.62119627
210,-2.0854952335,4.1042599678,-2.0433294773,2.6102471352,0.0237554722,-5.1923518181,4.946618557,-2.253200531,0.4962046444,-2.7994399071,-3.1482663155,3.7726829052,0.8114902377,3.3174834251,7.8848114014,0.5968276858,4.2872977257,7.6605658531,3.1641528606,-8.8473644257,-0.1276582628,2.8747420311,-1.8200421333,-3.965708971,-3.9398343563,5.6452298164,1.6854733229,-1.1530550718,-3.9254596233,-3.705047369
211,1.063526988,0.6284520626,-4.1084976196,-0.5129007697,-1.1166391373,-4.410367012,0.8699474335,1.090359807,-1.5277560949,-4.0759153366,-4.1631217003,0.0112973796,0.145461455,7.7458558083,3.7707662582,-1.2019290924,5.8733086586,5.4133176804,-2.5100288391,-5.5910105705,-1.8162088394,0.7789075375,-3.9858334064,-3.628382206,-5.0150637627,2.7405779362,-1.1827628613,-2.6058602333,-3.4022197723,-0.6298152208
