,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
198,6.4674549103,0.0193707868,1.2383881807,-5.8479151726,-4.5272345543,-0.0474633686,-3.0305259228,0.0221947655,4.9716877937,0.2236385643,-1.9169371128,2.6033110619,1.1536687613,-1.8708120584,3.6058232784,6.3761463165,1.7448215485,-1.7653836012,3.0702087879,-1.682546854,-3.6414465904,0.884449482,1.8050664663,-4.5592393875,-4.4255709648,3.352606535,1.2280335426,6.5747661591,-2.1569752693,1.01435256
199,3.1662240028,-1.1648174524,0.7244240642,-2.6539955139,-1.5846489668,1.1244876385,-1.7625595331,-0.3091520369,5.2889146805,-2.0797865391,-0.1623051614,0.637822032,-0.5971978307,0.0099575259,2.9911372662,5.4216413498,2.7605125904,-3.979382515,-0.0135756275,0.0466692448,-2.7603652477,2.0592246056,4.0096521378,-3.6216785908,0.6491179466,0.6971256137,1.6525716782,1.582913518,-1.4942816496,-0.8993635178
200,-1.7154933214,-2.4120745659,0.3808400333,1.562204361,1.7532935143,2.5393009186,0.3469522893,0.2198732495,4.271340847,-3.2150259018,3.4345018864,-0.9511364698,-1.370967865,2.6823823452,0.3827226758,2.2371351719,3.3328387737,-3.683806181,-2.7528345585,1.7852985859,-1.5498198271,1.9443826675,4.8954401016,-1.4500392675,4.8690829277,-1.949883461,1.2901610136,-3.4249415398,-1.0038506985,-2.0298962593
201,-5.7537822723,-3.7995893955,-0.2037235051,4.1113152504,4.6008052826,2.9139485359,2.5270636082,1.2082656622,2.5138850212,-3.7619361877,5.3435115814,-1.7145519257,-1.1704654694,5.0517001152,-2.3273551464,-2.0967304707,2.6004869938,-2.7405974865,-4.1780023575,2.8000481129,-0.4974172711,0.358248204,3.919285059,0.3469522893,6.4147405624,-3.7864108086,0.3940185905,-6.7177004814,0.0673784167,-2.2840542793
202,-7.1168227196,-3.8494796753,-1.0405623913,3.9428181648,5.7275724411,2.4687013626,3.6519482136,1.2157963514,-0.4936519563,-3.0352325439,4.3061699867,-2.5655107498,-0.2121954411,4.5527973175,-3.1039493084,-5.5071549416,0.9672862291,-1.5413479805,-3.5209567547,2.4696426392,1.2619212866,-1.0462104082,1.0661253929,1.683635354,5.5440139771,-4.8077497482,-0.6527360678,-6.9690341949,2.5609512329,-2.106143713
203,-5.9373407364,-1.7503223419,-1.3399041891,2.1326479912,4.8681416512,1.1376662254,3.4552111626,-0.0201649107,-4.0320968628,-0.9040701389,1.2412121296,-3.0013446808,0.4090798199,1.6921073198,-1.8265697956,-6.7082872391,-1.2034118176,-0.517185092,-1.5535851717,1.3014569283,3.4006142616,-1.181761384,-1.8905799389,3.1954052448,3.396848917,-4.3173189163,-1.1281057596,-4.6863183975,4.398419857,-0.4720014632
204,-3.2592680454,1.2195615768,-0.7958176136,0.5041537285,2.4498748779,-1.0151466131,1.4454798698,-1.7041974068,-6.0220603943,1.089658618,-2.1795670986,-1.7729141712,0.0212534405,-1.2984857559,0.0937355533,-4.796453476,-2.6370515823,0.4834445715,0.0108988527,0.4825032353,4.1188459396,-0.99349612,-3.2903318405,4.5170269012,-0.0898230448,-0.6715626121,-1.7390264273,-1.8463375568,4.0463638306,1.5546736717
205,0.0937355533,2.9638388157,0.3507175744,-0.2554964423,-0.692271769,-2.3715975285,-1.6025341749,-2.5231511593,-5.0609664917,2.4093978405,-3.6188547611,0.2377584428,0.1671589911,-3.4145870209,0.7470158935,-1.0838633776,-2.3951306343,2.3689208031,1.055770874,-0.173601076,2.7266247272,-0.5247157216,-3.4061150551,4.227098465,-4.2024769783,3.7686727047,-2.3047633171,1.4652477503,1.9330867529,2.3830406666
206,3.184109211,2.8329946995,1.5800895691,-0.4098739326,-3.486127615,-2.837553978,-3.2677400112,-1.781386137,-1.1073966026,2.805696249,-3.2074952126,2.0564005375,0.5427480936,-3.4211761951,0.4269649982,2.0931122303,-1.6100647449,3.7244303226,2.7172114849,-1.2617740631,0.1681003124,0.2612915933,-2.0534293652,1.2139136791,-7.0951719284,6.3215494156,-1.0160880089,4.2986392975,-0.9530190825,2.2785534859
207,5.8141746521,2.0799336433,2.5317702293,-0.4324657619,-5.0138998032,-2.5560975075,-3.0201714039,-0.6894477606,2.8838262558,1.9669744968,-2.7067096233,2.8960633278,0.4448502064,-2.3038220406,0.8251459599,4.8078966141,-1.3568480015,3.4740376472,4.5932745934,-1.915995717,-1.6844295263,1.3965308666,-0.0672312155,-2.9561610222,-6.8024196625,6.3394346237,1.6657501459,5.5289525986,-3.0512349606,1.4963114262
