,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
39,11.076166153,12.4180736542,11.9850797653,7.4675731659,17.0886211395,17.204334259,9.1351594925,18.5089149475,10.8195428848,13.5826778412,7.2902698517,13.6946582794,15.1466808319,8.9139966965,13.3456506729,11.3010616302,11.0575027466,18.7058162689,13.159948349,6.8059515953,8.7749528885,14.1388502121,9.2070140839,13.3689804077,15.3407821655,10.4742670059,12.0261392593,16.981306076,13.622803688,11.3663835526
40,13.5294866562,10.212978363,10.3193597794,10.6665019989,11.8936281204,15.2045383453,7.6822037697,14.9087209702,9.4608383179,13.9596805573,9.4356422424,11.592212677,13.4156389236,8.4548740387,14.9665775299,10.8102111816,8.8981323242,16.5977706909,10.2717685699,8.7730865479,9.897564888,13.1655473709,9.8947649002,10.9361896515,17.7390441895,8.1030664444,12.8883943558,15.6384649277,16.2468967438,8.0200138092
41,14.4999895096,8.6303110123,9.5130958557,12.2295722961,6.7910203934,12.0895957947,8.4772701263,9.8910322189,9.9964809418,13.0535669327,12.7810792923,10.0095453262,10.9212589264,9.5140285492,14.7976732254,11.4317064285,7.4171819687,12.0914621353,8.5780534744,11.9150915146,11.6108760834,11.0341730118,11.8609676361,9.5476236343,18.401599884,6.9683241844,13.5742788315,12.5309877396,16.7844047546,6.5185332298
42,13.43430233,8.2673053741,10.4304084778,12.7474851608,3.9149713516,9.1370258331,10.4612026215,5.7290658951,11.8161745071,12.060667038,15.1261510849,9.4197778702,8.3531579971,11.5035610199,13.3717794418,12.3630161285,7.2856040001,7.6570081711,7.8053832054,14.7071552277,13.4977588654,9.1388921738,13.7273197174,8.9121303558,16.6742897034,7.8501758575,13.4193716049,9.5121622086,15.8176345825,7.9434933662
43,12.1558513641,8.9270610809,12.7045583725,13.004108429,5.3949890137,7.6159482002,12.6345701218,4.6344499588,13.7627801895,11.9561510086,15.8484296799,9.7641201019,7.4339790344,13.2840614319,12.1689157486,12.7166900635,9.6194782257,5.5778913498,8.204782486,15.8549613953,15.5404815674,9.19581604,14.3226861954,8.8626718521,12.7073583603,11.0519037247,12.208108902,7.4106497765,14.0576639175,11.2152090073
44,11.4699668884,9.3180618286,14.6782264709,13.2709970474,11.2170753479,8.1207971573,15.0785589218,7.385453701,15.6505966187,12.3154239655,15.214802742,10.6954298019,8.8925333023,14.0306024551,12.3275556564,12.3844795227,14.2349681854,6.7975525856,9.6372079849,15.4378318787,16.6826896667,11.4027776718,13.1216888428,9.918094635,8.3923511505,15.1802749634,11.0267076492,7.1810884476,11.8880290985,15.0281677246
45,11.223608017,9.746389389,15.4406318665,13.5182886124,18.4510574341,10.0823335648,17.7222480774,11.9449529648,17.0111675262,12.3163576126,13.9102220535,12.1847791672,11.679930687,13.8019742966,13.2719297409,12.0000104904,18.8205966949,10.6273078918,11.72752285,14.4682617188,15.501288414,14.3021564484,11.3430547714,11.4998283386,6.3710913658,18.3894691467,10.9287242889,9.0465078354,9.8163776398,17.0419616699
46,11.1816148758,11.5334224701,15.1644115448,13.3633813858,23.3959598541,12.5365867615,19.6688537598,15.8362979889,16.9579753876,12.4162073135,12.5272550583,13.8131723404,14.6325006485,12.8734636307,13.8159713745,11.7891130447,20.8194599152,15.4592952728,14.2349681854,13.2206048965,11.7891130447,16.7592105865,10.0142116547,13.2187385559,7.5487599373,19.559671402,12.1287889481,12.1474523544,8.4343442917,16.0667934418
47,11.1526861191,13.9839429855,14.3086891174,12.6131076813,23.5434017181,15.2950563431,19.6473903656,17.7605075836,15.456495285,13.4660301208,11.285197258,14.3954744339,17.0083675385,11.7424535751,13.7459831238,12.0270729065,19.0902843475,19.3581047058,15.9958715439,11.7321891785,7.3714561462,17.8323631287,9.4888334274,15.4023714066,11.0444383621,17.8920860291,13.8187713623,15.1364164352,8.7814855576,13.4977588654
48,11.3626508713,16.0331993103,13.4800281525,11.5287561417,19.8004302979,17.5188159943,16.54737854,17.664390564,13.0563659668,15.3613119125,10.5171937943,14.3852090836,17.8827533722,11.3187923431,13.5584154129,12.9527835846,14.6353006363,20.2791500092,16.2189006805,11.0071105957,4.623251915,16.8282642365,10.6972961426,17.6009349823,14.3889417648,13.9998073578,14.7566137314,17.0764904022,11.3897132874,11.1834812164
