,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
20,9.4185829163,12.0020284653,18.4541091919,12.9353542328,16.7881221771,-1.3398618698,10.1129770279,8.0661935806,9.9701786041,13.1798849106,3.8988950253,7.7647299767,6.7110052109,6.0996770859,10.8139047623,4.5400896072,5.7842125893,23.266336441,4.1910257339,5.1532845497,14.1076107025,3.778496027,10.5749731064,8.925786972,5.0692853928,7.7479300499,5.2979502678,6.8314042091,5.3922162056,1.0821181536
21,2.0807766914,9.7909793854,15.6979980469,11.4653663635,13.4888162613,0.8515867591,5.1112852097,7.6023311615,9.6929807663,9.3233833313,2.3038413525,7.7367300987,6.5822062492,3.2381005287,8.4180574417,7.2924671173,2.4653067589,14.0030784607,2.7014381886,5.6712803841,16.3933258057,7.9691281319,8.4824571609,7.9121952057,-2.1602551937,7.0442023277,8.7363214493,5.58634758,3.3631660938,1.6215803623
22,-0.6856005788,6.6503391266,10.6767063141,8.7045888901,8.169793129,6.1566095352,2.7341046333,4.6875553131,8.9892530441,5.4584822655,3.8904950619,5.9550113678,9.9636449814,3.9744944572,4.3562245369,10.9193706512,2.0154438019,6.4487404823,4.6464886665,8.6476554871,14.0236120224,9.5837812424,7.4063329697,7.003136158,-1.9913231134,5.9914112091,12.457490921,4.8182206154,2.5073063374,3.9110281467
23,2.3570411205,5.2251505852,8.2892589569,6.3302083015,2.5437061787,10.5852403641,4.8704872131,3.7635626793,9.723780632,1.4302486181,6.8118042946,3.0262355804,11.5624322891,5.6936802864,1.9342445135,11.9133625031,8.7680549622,0.8879864216,8.2892589569,12.4873571396,8.2873926163,9.1161851883,6.5616731644,7.1394014359,1.9585109949,5.7571463585,16.1609268188,4.1256933212,4.212492466,7.0824689865
24,7.1702013016,5.2895503044,7.962594986,6.8034043312,0.316791147,12.2026929855,9.2580509186,5.4818153381,9.1815185547,-1.6907923222,8.6831226349,5.372616291,10.0187110901,6.342341423,5.5676813126,11.0929689407,14.2774763107,-6.3536872864,12.7150888443,13.0706863403,2.520373106,7.0852689743,5.9484782219,7.6947302818,5.8392791748,6.7268714905,16.8151893616,5.2326173782,6.8444705009,11.2656345367
25,10.5479068756,6.851937294,7.080602169,7.9196619987,1.6561135054,12.7290887833,10.7915048599,7.6592640877,6.6372723579,-1.485460639,10.9576368332,12.1681604385,6.9994029999,9.2356510162,10.3239088058,9.9477787018,13.7454805374,-7.2170133591,14.1076107025,9.3037834167,-1.275462389,6.3610081673,6.3236751556,9.2225847244,10.7597723007,7.2028679848,11.6753644943,8.6597890854,9.5231151581,13.578414917
26,10.5535068512,8.9985866547,6.5112733841,9.5735149384,5.1784844398,10.0345773697,7.9840612411,11.0911026001,6.1164765358,0.6621216536,10.9399032593,17.3415851593,4.4980902672,12.8700208664,10.9053707123,8.915520668,9.7041807175,-1.3519951105,11.5624322891,6.388074398,1.8857115507,8.2705926895,6.989136219,8.8651208878,14.4221420288,6.8696703911,3.1410346031,11.6977643967,12.0524282455,14.439874649
27,9.4773826599,9.6771144867,6.4459404945,10.8521709442,9.5800485611,5.8215456009,5.0748853683,12.4024248123,4.5372896194,6.5346064568,7.8281960487,14.5845403671,5.143951416,12.0094947815,10.4947071075,7.7367300987,4.8844866753,8.2995252609,9.1264514923,5.6003475189,7.7647299767,8.3209915161,7.3223333359,6.0166110992,15.2602682114,8.7549886703,-1.2353293896,11.5054988861,12.5106906891,11.4896326065
28,8.988319397,9.4017829895,6.2639422417,10.7009725571,11.6520309448,4.9862194061,3.8027625084,10.9016370773,1.1259845495,13.3245506287,6.447807312,8.0251274109,7.414732933,8.7036552429,9.7060470581,4.6371555328,3.0150356293,17.8334465027,8.525390625,4.4850234985,11.1984348297,7.1394014359,7.9859280586,3.7178297043,13.0529527664,10.742972374,-0.4980021417,8.9528532028,9.455915451,5.3166165352
29,7.5052652359,9.0713853836,7.393266201,9.7368469238,13.5233488083,6.1995425224,6.2900753021,8.9379205704,4.1359596252,14.9560041428,5.3754162788,5.8784785271,8.4152574539,7.210334301,8.1875267029,2.8087706566,4.5288896561,22.1687450409,7.0460691452,5.2232842445,14.5985403061,8.271525383,7.6676640511,5.5984811783,8.4171247482,9.772313118,3.5880975723,7.7096633911,5.9792780876,3.8624951839
30,6.2284755707,9.9953784943,9.2356510162,6.6158061028,13.4076166153,6.890203476,12.2008266449,7.0871353149,11.0099029541,13.5961484909,4.4318237305,3.9744944572,9.1768512726,8.549656868,7.4613990784,3.5890309811,6.56727314,20.5578250885,5.0048856735,9.2281847,14.9625368118,8.2099266052,6.9275364876,10.2324428558,3.4947650433,6.9480700493,9.6099147797,5.157951355,5.6731472015,7.1067352295
31,8.2351255417,10.1447105408,11.3487005234,1.7429127693,9.5567150116,6.9294033051,14.5472068787,9.6509809494,13.5821485519,11.4578990936,5.2186174393,2.6650385857,8.9043207169,8.9528532028,5.9400782585,4.001560688,10.5815067291,14.284942627,6.6382060051,12.9978866577,14.4380083084,8.7755212784,9.3140506744,11.7910966873,0.7778540254,7.1562013626,15.6494646072,4.4467573166,7.4595322609,8.5431232452
32,10.4629745483,8.1361932755,13.0174865723,2.7518377304,7.0003361702,8.2500591278,13.8770799637,12.6702890396,13.6362810135,9.1255187988,6.6120724678,7.2990002632,7.3102002144,8.1240606308,5.9932775497,6.4599404335,14.6470727921,7.1384682655,10.9520368576,12.7150888443,14.1682767868,11.846162796,14.728272438,11.6324310303,3.1027681828,9.9543113708,20.1639614105,9.0835189819,8.8987207413,9.4531154633
33,9.2029848099,7.3988661766,13.0613527298,8.2640590668,7.0834021568,11.6856307983,13.505616188,14.419342041,13.5765485764,7.0675354004,10.3537750244,13.4944162369,7.9364619255,9.6715145111,9.1301851273,14.4258747101,14.2140102386,3.5162315369,12.6422901154,8.8931207657,11.4793663025,14.6302728653,17.4890499115,12.5218906403,8.4871234894,11.9189624786,22.0082130432,13.3376169205,12.0402946472,10.9436368942
34,6.7194051743,8.7689886093,11.1396350861,12.5956230164,7.4763321877,15.2780008316,11.8134965897,15.9593286514,13.062286377,5.4220824242,16.647190094,18.2058429718,12.3538923264,12.0832271576,11.4933662415,21.5546169281,12.1812267303,0.9337193966,9.9720449448,7.3195333481,7.9541950226,16.9607868195,14.4958744049,12.2288265228,13.5616149902,13.3208169937,18.8050384521,16.2150611877,13.8789463043,13.7678804398
