,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
280,0.433730185,2.2612514496,-4.6820087433,5.8738589287,2.0009851456,-0.971329987,0.6968253255,0.5751791596,-3.2222552299,1.4389611483,-6.1747674942,1.9679803848,4.0105042458,-3.8040821552,-1.9671310186,-0.3178355396,-4.0945239067,-0.1612986475,-5.9795680046,-9.1857452393,1.5021417141,-10.1966342926,-0.0038187534,1.9274317026,-0.52435112,0.0367299616,11.7826557159,-2.0369124413,2.4649379253,0.20175381
281,0.2875662148,0.7241721153,-6.5378198624,6.5792179108,0.5157706141,1.3842674494,-3.0723192692,2.1301753521,-6.7056727409,2.6243038177,-6.807516098,5.7126069069,1.0768516064,0.0904805884,-1.3532422781,0.3092550635,-4.7829093933,-1.5578718185,-5.3241872787,-6.834862709,0.1470601857,-7.7033596039,2.1047143936,-1.4862043858,-0.7770733237,-2.5225541592,6.8394842148,-5.445833683,-0.3904460371,-1.578617692
282,-0.0962321013,-0.3414103985,-5.3270163536,5.2807159424,-0.9779309034,4.0095610619,-5.4807243347,2.9345486164,-7.1818842888,2.5234034061,-4.9545340538,6.597135067,-2.0510573387,3.5814421177,-0.628080368,1.0080131292,-3.3061816692,-2.3443284035,-2.1642165184,-1.7700453997,-0.4819163978,-2.161387682,4.4254212379,-5.8748955727,-0.657313168,-4.2237143517,-0.8383678794,-5.8579216003,-3.4957232475,-2.2943496704
283,-0.5384960175,-0.692203939,-2.2236251831,2.3659236431,-1.7889052629,5.5343813896,-5.3788809776,2.8223323822,-4.0907521248,1.2758232355,-1.747413516,4.3179197311,-4.1473317146,5.1939606667,0.276250273,1.7180871964,-0.4828594029,-2.0840620995,1.1984977722,3.8699979782,-0.3829020858,3.9407224655,5.9096927643,-8.6520109177,-0.8138500452,-3.5711627007,-7.8287777901,-3.5673906803,-5.8268027306,-2.2604019642
284,-0.5630138516,-0.9543560743,1.2050987482,-1.578617692,-2.1755325794,4.9685854912,-2.8695757389,2.1839258671,1.0381889343,-0.2961466908,1.4342461824,0.2168416977,-4.3896808624,4.2707700729,1.413500309,2.1707239151,1.6775383949,-1.1580426693,3.2419645786,7.7447576523,-0.5309520364,7.6815772057,5.3033480644,-7.3516230583,-0.7968761921,-1.022251606,-10.7775182724,-0.1339518428,-5.7447624207,-2.3688461781
285,0.1385732442,-1.6078505516,4.163269043,-5.3270163536,-1.9048933983,2.2423915863,0.5525473356,1.2852531672,5.6390538216,-1.4428266287,3.9737272263,-3.9436450005,-2.7224686146,1.2861962318,2.9006009102,1.3267449141,2.7582087517,-0.0462534539,3.3126890659,8.6490888596,-0.6988048553,7.9446725845,2.043419838,-2.2726607323,-0.1330088526,1.5587213039,-9.4592132568,2.9260616302,-3.2665758133,-2.1755325794
286,1.0909965038,-2.0425703526,6.1426119804,-7.780684948,-0.6865459681,-1.650285244,3.6578245163,-0.0632273331,7.4024510384,-1.7059217691,5.8682012558,-6.2304039001,0.3677206337,-1.7870192528,3.6672544479,-0.331980437,2.9524655342,0.7675498128,2.0066430569,5.9464693069,-0.8676006794,5.6833744049,-2.5612168312,4.0774564743,0.7618919015,2.5564081669,-5.5825676918,4.2773714066,0.4346731603,-1.3730450869
287,1.2135857344,-1.7898482084,6.4415411949,-7.5119318962,1.0561058521,-5.057320118,5.5466403961,-1.8615157604,5.6664004326,-0.8855175376,5.8351964951,-5.2534627914,3.3023159504,-4.0398302078,2.6082730293,-1.7841902971,2.5026576519,1.2909111977,0.954262495,0.6355307698,-1.2033063173,2.1103723049,-6.6330623627,8.4718055725,1.2541344166,2.1273462772,-0.6384533048,3.2759122849,3.9180908203,0.5591483116
288,0.1904378831,-0.9977337718,3.9925870895,-3.6513171196,2.8543941975,-6.49538517,5.3721866608,-3.1920793056,1.2767663002,0.5053976774,3.1071164608,-1.8982924223,4.2349367142,-5.1949973106,0.2045827806,-2.7281265259,1.7916406393,1.6228448153,0.9184287786,-4.7847952843,-0.7997051477,-1.9501570463,-8.094701767,9.0385446548,1.6219018698,1.2352745533,4.3037748337,0.7505759597,5.7993626595,2.9798123837
289,-1.0373394489,-0.0726572722,-0.6016765833,2.7450070381,3.8643400669,-5.1685934067,3.5465512276,-3.5956804752,-3.8144550323,1.3427758217,-0.9477550983,1.8906549215,2.8289334774,-4.531129837,-2.5178391933,-2.4537155628,0.5318014622,1.5049706697,1.0231010914,-7.9391078949,0.7109702229,-5.6551780701,-5.7504205704,5.8380250931,1.4559350014,0.3045400679,8.0399150848,-1.5456129313,5.2778873444,4.0633115768
290,-1.5427839756,1.2484765053,-5.3788809776,8.3765630722,3.1608669758,-1.1608716249,0.7666068673,-2.8337419033,-7.0121455193,0.8495902419,-4.5198140144,4.3132047653,-0.1424387842,-1.6333112717,-4.4104266167,-0.8355389237,-0.7770733237,0.5780081749,0.2026968002,-8.305932045,2.6667385101,-7.4553523064,-0.7138927579,0.8033835888,0.7222861648,-0.1075480282,9.3893384933,-2.5131242275,2.7044582367,3.6050169468
291,-0.6978619099,2.9279477596,-8.5463962555,10.265378952,0.9825523496,3.9378936291,-2.2170243263,-0.4111918807,-6.5265040398,-0.6261943579,-6.255865097,5.1684999466,-3.4033098221,2.6988003254,-4.2859516144,1.3748375177,-1.775703311,-0.3084056079,-1.7200666666,-6.0568933487,3.7926726341,-6.127617836,4.448996067,-3.5428729057,0.1140554175,0.1762929857,7.9003520012,-1.9011213779,-0.40741992,1.8114434481
292,1.4738519192,3.5126035213,-7.9956874847,7.7372140884,-1.9397841692,7.9446725845,-4.4368305206,2.7553799152,-2.9016373158,-2.0133376122,-5.5561637878,4.37261343,-5.3609642982,6.7781896591,-1.9643019438,3.2891142368,-2.1076369286,-0.883631587,-3.1864213943,-1.4107649326,2.7600948811,-2.0255966187,7.1072945595,-5.9154443741,0.0206990745,-0.0764292404,4.2792572975,-0.5498118997,-2.9167253971,-0.9449261427
293,3.2457363605,2.8034725189,-3.7710773945,2.3178310394,-4.1577048302,8.5142402649,-5.0516624451,4.2471952438,1.5360894203,-1.899235487,-2.6385421753,1.6049278975,-4.869664669,8.5745916367,1.1117423773,3.7426939011,-1.2730878592,-1.710636735,-3.3410723209,4.5178346634,0.2734212875,2.8741970062,6.0671725273,-6.2379479408,0.415813297,-1.0382825136,-0.8713726401,0.6119559407,-4.6329731941,-2.8290269375
294,2.8147885799,1.7463769913,2.1942987442,-3.6032245159,-4.3802509308,4.8846588135,-3.7078967094,3.7756986618,4.7865877151,-0.4272227883,1.1051415205,-1.6832900047,-1.7210097313,6.7140660286,3.0637388229,2.3319759369,0.105568476,-1.9228103161,-2.0010788441,8.8273143768,-1.9991927147,6.4575719833,2.9835841656,-4.5462179184,0.9552055001,-1.8643447161,-6.5925135612,1.3324028254,-4.8894672394,-3.2156541348
