15m/min,20m/min,30m/min,40m/min,50m/min,60m/min,70m/min,80m/min,90m/min,100m/min,110m/min,120m/min,°
-2.16517525,-0.82358306,-2.173347385,0.411771372,2.021000988,-1.789938044,2.975097769,-2.19786379,-3.126763154,-4.337601181,-0.733008562,-6.108911478,1.033534656
-0.970000482,0.588834301,-0.530748217,-1.364306004,1.333860623,-0.901218344,1.383574446,-1.409252747,-8.602093715,-5.600877075,-3.471354854,-12.8216395,0.176141475
0.61539374,1.181995111,0.027000008,-2.177433453,0.629013965,-0.028842915,-0.423148437,-1.873021418,-10.59200863,-6.207658111,-5.206571554,-12.1685497,-0.718707326
1.555189284,0.565679918,-0.747309799,-1.964276927,-0.809281824,0.44309789,-2.471630319,-0.501464732,-6.91795286,-2.631667965,-3.439347324,-8.493812924,-1.268283415
1.275974666,-0.400675065,-0.445621809,-1.503232301,-2.066428617,0.515966096,-3.27522361,1.587877825,-2.613961673,3.994571631,0.021551918,-3.403934739,-1.32480735
0.160478216,-0.558669679,1.034896679,-1.163407681,-2.001051535,1.529991867,-1.722517928,3.362593178,2.144945038,10.02696941,1.864368398,4.531889518,-0.99043082
-0.820178004,-0.912114525,2.023044022,-0.033609994,-1.106202735,0.428115643,0.499621825,3.594137008,6.123412841,10.02492637,1.954942896,11.41623238,-0.457880012
-1.301652967,-1.835565798,1.361782085,1.355652984,0.039939222,-1.042187676,2.654341464,0.825145209,6.191513968,4.658557613,2.418030555,13.37754482,0.056964504
-1.548179045,-2.148149968,-0.964552392,1.622609399,0.82037813,-1.917968161,3.666324202,-2.190372667,3.743278474,-0.365943491,3.510372622,6.952203549,0.466933285
-1.459647581,-1.112331836,-3.077049332,0.974286676,0.829912288,-3.119953042,2.534483481,-2.673890664,0.917762741,-5.172520991,3.329223626,-1.85803917,0.746828914
-0.884193063,0.978372744,-3.471354854,-0.380244728,-0.705768112,-1.828074674,0.370229685,-3.15127956,-0.299885398,-7.362653215,-0.669674515,-6.995588144,0.835360378
-0.123503481,2.813017088,-3.013034273,-1.320040272,-2.115461428,1.125471177,-2.537688411,-4.543266583,-1.832160742,-7.571723673,-7.14472961,-10.83376763,0.731165655
0.259224849,2.496346851,-1.382693308,-1.56179927,-1.535920842,3.649979931,-4.725777602,-4.007310718,-4.621582878,-7.50566558,-7.534949064,-9.9736504,0.428115643
0.236751477,0.560231828,1.4292022,-1.561118259,-0.278093038,4.717124582,-4.433623769,2.241648638,-4.14828005,-3.010310228,-2.054851425,-5.945468775,0.05492147
0.24900968,-0.732327551,3.619334424,-1.209035436,0.387935978,2.400324262,-2.74199179,7.843647293,-2.909520561,4.279234339,1.877307612,-1.341832632,-0.254938655
0.035172143,-1.32480735,4.233606584,-0.584548107,0.545930591,-1.085772397,0.631056999,6.944031414,-3.008948206,7.931497746,1.976054245,7.240952325,-0.440173719
-0.208629889,-1.671442084,3.259760477,-0.37615866,0.742061835,-4.156452185,4.444720076,1.78469008,-0.813367891,7.988021681,1.90318604,12.80345233,-0.485801473
-0.147338875,-1.704130624,0.466933285,0.295999457,1.42375411,-5.991777541,4.914617848,-2.772637297,2.30225864,5.340249888,1.617161309,11.28275418,-0.420424392
-0.115331346,-2.216251095,-2.711346283,1.403323772,1.021957465,-5.032913681,3.903997133,-4.294697472,4.68920312,2.79803484,1.270526576,7.12518041,-0.218845058
-0.867167781,-2.09503109,-4.820438167,1.145220503,-1.797429167,-3.181925067,1.993760538,-4.020930944,3.656109033,0.671917675,-0.2576627,-0.557307656,0.1414099
-1.43240713,-0.034972017,-5.00499222,-0.350961243,-3.565334408,0.661702506,-0.906666434,-4.29401646,-0.237913373,-2.908158539,-1.694596467,-9.007295417,0.535715422
-0.632218895,1.701606706,-2.782171455,-1.11982296,-2.274137052,4.935048186,-3.547628115,-4.034551169,-2.335428066,-6.588343408,-0.286946184,-13.86018168,0.769983297
0.503707893,1.70909783,-0.043144152,-0.68329474,-0.776593283,5.956565082,-6.680279928,-1.069428126,-2.598979425,-10.13164501,1.912720197,-13.47268627,0.694391047
0.806757905,1.270526576,1.320240398,-0.536196307,-1.284627686,5.107344036,-7.515880749,2.522225279,-0.604978445,-8.560552028,0.245604624,-7.93129762,0.309619683
0.527543287,0.55069767,1.944727727,-0.918924637,-1.851229057,3.228433959,-3.777809922,4.087189163,1.354290961,-0.294437308,-4.081540946,-1.452156457,-0.171855281
-0.118736402,-0.371391581,3.259760477,-0.839246319,0.542525535,0.309619683,0.812887007,3.271337669,-0.280136072,5.239460221,-3.575549577,6.573561287,-0.527343161
-0.725517438,-1.17907094,4.495795921,-0.438130685,4.281958384,-2.769232241,4.809061102,2.934918104,-2.110013337,7.435040535,1.618523332,14.09533069,-0.639710019
-0.899175311,-2.157684126,3.027535636,-0.023394825,5.879610809,-5.216105711,7.915153476,1.521819732,-1.986069287,7.020304676,2.483407637,15.15157916,-0.557307656
-0.859676657,-2.398762113,-0.449026865,0.579300143,3.46610689,-6.40106531,7.931497746,-1.614237137,-1.843056922,4.157333323,-1.226741728,9.748435798,-0.27400697
-0.792937553,-0.669674515,-3.781214979,0.65829745,-1.135486219,-6.578128239,4.059948712,-3.935123524,-2.917011685,2.157203241,-0.969319471,-0.146657864,0.090334056
-0.60770249,1.258268373,-5.966580124,0.263991928,-4.098566228,-4.067920721,-1.989474344,-6.006759789,-1.37315915,-1.729328041,0.498259803,-9.47242611,0.370229685
-0.614512602,2.117023577,-5.606325166,0.009974727,-5.086713571,1.358377029,-6.218554292,-6.940426231,2.808250009,-7.169246016,0.340946201,-12.93128232,0.468295307
0.197933835,1.837127947,-2.620771785,-0.465371136,-5.777940004,5.794484401,-8.689263157,-3.664762053,4.794078854,-7.951727958,-0.758205979,-14.11556091,0.354566426
1.066904208,0.43220171,0.769302286,-0.628132828,-4.427494668,7.540597281,-8.807759116,0.955218361,4.885334364,-5.361161111,-2.013309738,-11.01287359,0.144814957
0.304852604,-0.49465462,3.197107441,-0.457880012,-0.566160803,6.263701162,-3.894262848,5.372938429,3.141264517,-1.483482975,1.216045675,-2.255068737,-0.103754154
-0.883512051,-0.410890234,3.777329038,-0.674441593,3.087464627,2.491579772,1.250777249,6.374705998,-1.459647581,1.169736909,5.355232136,5.864628561,-0.29511832
-0.697595976,-0.843332387,2.078205935,-0.464009113,5.836707099,-1.860082204,4.406583445,3.813422635,-3.141064391,1.743148393,1.880031657,12.16125871,-0.357090345
-0.136442695,-1.82058355,0.014741805,-0.02067078,5.565664616,-5.997906642,7.153782883,1.535439957,-2.597617402,2.615523822,-3.467268786,14.61358027,-0.136442695
-0.137123706,-2.419873462,-1.418105893,-0.573651926,2.236881559,-7.646634912,6.587181512,-0.010455611,-3.735587224,4.645618399,-5.542991118,11.00217753,0.175460464
-0.707130134,-2.135210754,-2.620771785,-0.7534389,-0.2576627,-6.119126647,3.298578119,-3.089307535,-5.745251463,5.431505397,-3.627306433,3.279509804,0.449226992
-1.157959591,-0.688061819,-2.46686324,-0.387735851,-1.721836917,-3.416192941,-0.08536685,-4.906926598,-4.523517256,2.326094035,0.004526636,-4.77344839,0.4860016
-0.275368993,0.955218361,-1.213121503,0.034491132,-4.230001402,0.341627212,-3.272499565,-4.461545231,0.308938671,-3.522430698,-0.701001033,-11.19606562,0.182951588
0.962709485,1.519095687,-0.414976302,0.664426551,-6.706839368,3.677220382,-5.671021236,-2.074600752,4.909850769,-5.752742587,-2.633710999,-14.846967,-0.272644948
0.962709485,1.478916022,0.488044634,0.268759007,-6.822611283,5.070569427,-6.727950717,0.260586872,6.621232075,-4.418641522,1.563361419,-13.41480032,-0.556626645
0.137323833,0.920486786,1.383574446,-0.221569103,-3.578954633,5.071250439,-5.295784029,0.84693757,4.817914249,-2.675252686,5.494158434,-5.568188535,-0.370029559
-0.68329474,-0.118055391,1.367230175,0.034491132,1.52045771,3.876075671,-1.558394214,1.096868704,0.887798246,-0.116012357,5.287812021,4.801569978,0.16252125
-1.131400151,-1.085772397,1.04647387,-0.818815981,5.902765192,1.198339382,2.03257818,2.358782575,-0.563436757,2.292043471,2.783052593,13.59955449,0.698477114
-0.224293148,-1.825350629,0.312343728,-1.947932657,7.613465486,-1.832160742,4.749132111,2.871584057,-1.999008501,3.102446875,-1.072152172,15.78900571,0.946365214
0.607902616,-1.785170965,-0.913476547,-1.397675556,6.771054553,-4.148961061,5.092361788,1.70909783,-6.146367098,2.503156963,-2.306825593,10.83328674,0.807438916
-0.368667536,-0.450388888,-1.867573328,0.000440569,3.96188309,-5.814714612,4.184573773,-1.131400151,-8.467934496,0.596325425,-2.323169863,1.91953031,0.389298
-1.366349037,0.789732624,-2.442346834,0.458080138,-1.035377563,-5.568188535,0.843532513,-3.279990689,-4.374375789,-1.503913313,-4.997501096,-7.300000178,-0.158916067
-0.609064512,1.067585219,-1.880512542,-0.192285619,-5.2637765,-2.704536171,-3.435942268,-2.880918088,3.183487216,-3.610281152,-7.373549395,-12.6159741,-0.708492157
0.518690141,1.107764884,-0.229060227,-0.544368442,-7.031000729,0.910952629,-4.483337592,-1.43785522,5.278277863,-4.629755013,-4.110143419,-13.80910584,-1.100754645
0.372272719,0.956580383,1.177228033,0.806757905,-7.242795232,3.609119255,-3.750569472,-0.319634725,2.757855176,-2.097755135,3.487899251,-9.58547398,-1.230827796
-0.657416312,-0.098306064,2.082973013,1.296405004,-4.603876585,4.246545798,-1.851229057,0.533672388,2.452081118,1.006294205,6.780588711,-0.386373829,-0.980215651
-1.339108587,-1.213121503,1.775836933,-0.168450225,-0.584548107,3.025492602,1.587196813,1.588558836,2.134048858,2.832085404,4.538699631,6.404670493,-0.37071057
-1.085772397,-1.488250054,-0.368667536,-0.854228567,2.810293043,1.391065569,2.611437754,2.436417859,1.411495907,3.41775509,2.740829894,10.47575583,0.310981705
-0.278093038,-1.175665884,-2.149511991,-0.730284517,5.56770765,-0.972724527,2.519501233,0.304852604,0.204062937,1.918168288,2.096593239,11.31680474,0.844894536
0.176141475,-1.070109138,-2.092988056,-0.925053739,6.088681267,-3.249345182,1.947451772,-3.076368321,-3.471354854,1.238519046,-0.441535741,6.132946999,1.145220503
-0.29511832,-0.921648682,-1.454880502,-0.487163496,3.912850279,-3.91128813,-1.440579265,-3.340600691,-4.871514012,-0.303290455,-4.422727589,-0.441535741,1.182676123
-0.82358306,-0.621322715,-1.357495891,-0.055402355,0.268759007,-2.759017072,-4.14828005,-1.576100507,-2.570376952,-3.939890603,-6.433753851,-7.423263217,0.945684203
-0.606340467,-0.267196858,-1.206992402,-0.165726179,-3.059343039,0.13051372,-4.759828165,1.472786921,-0.695552943,-6.361566657,-5.011802332,-12.77533074,0.467614296
0.635824078,0.246966646,0.315067773,0.216321139,-4.059748586,2.081610991,-4.224553311,3.39051464,-0.702363055,-6.424900705,-2.810092917,-10.10985265,-0.093538986
1.363825119,0.487363622,2.358101564,0.658978461,-4.355307474,2.284552347,0.616755763,2.608032698,-1.784489953,-3.040955735,0.095101135,-4.91373671,-0.472862259
0.107359337,0.263991928,2.906996643,0.372272719,-4.093118137,1.361101074,5.547277312,2.260035942,0.333455077,2.699969218,2.85183473,0.966114541,-0.664907436
-1.341832632,0.112807427,1.890246826,-0.592720242,-1.550222079,-0.555945634,5.908894293,0.716183407,3.57370667,6.50546016,4.059948712,7.391455814,-0.71053519
-0.859676657,-0.323039781,0.688942957,-1.339789598,2.691116072,-0.751395866,4.122601748,-3.241854058,1.160202751,7.800062573,4.646980421,11.36379452,-0.657416312
0.466933285,-1.072152172,-0.335978995,-1.01767127,6.207177227,-0.306695511,0.772026331,-5.296465041,-1.732052086,5.698461813,4.245864787,10.53772785,-0.524619115
0.697115092,-1.482120952,-1.273731506,-0.778636317,5.804018559,-1.138210264,-2.182200531,-4.775491424,0.7338897,1.82759379,1.640996703,2.495665839,-0.201138765
-0.35981439,-1.140934309,-2.383779865,-0.822902049,1.972649189,-1.785851976,-3.861574308,-3.20507945,1.702968728,-2.004456592,-0.282860117,-8.260907072,0.238794511
-1.345237688,-0.342789108,-3.732863179,0.000440569,-2.38105582,-1.283946675,-6.753148134,-0.803833734,1.042387802,-7.752191658,-2.564928862,-12.56626028,0.536396433
-1.07691925,0.595644413,-3.869746443,0.983139822,-4.696494117,0.800628804,-7.506346591,1.448951527,-0.017265724,-10.96724583,-5.25288032,-10.08806029,0.493492724
0.094420123,0.959304428,-1.546136011,1.474829955,-4.866746933,2.486812693,-4.50921602,3.617291391,-2.563566839,-8.828189454,-5.68940854,-5.000225141,0.190442711
0.792456669,0.62084183,1.927021434,0.996760048,-3.780533967,1.673685244,0.389979012,4.633360196,-3.433218223,-4.456097141,-3.22142372,-0.353004277,-0.177303371
0.231984399,-0.042463141,3.829766905,-0.101030109,-1.803558269,0.170012374,4.960926614,4.505330079,-2.029654008,2.192615827,-0.149381909,6.342017457,-0.44630282
-1.042187676,-0.730965528,3.195745418,-1.035377563,1.934512558,-1.848505012,7.947842017,2.392833138,-1.765421638,7.625723689,0.921167797,12.71355884,-0.5055508
-1.289394765,-1.407890725,1.419668043,-1.638753543,6.085957222,-3.884728691,8.791614973,-1.075557228,-0.818815981,9.520978036,1.793543226,11.63279396,-0.426553493
-0.312143601,-1.66395096,-0.025437859,-1.459647581,6.330440265,-3.529240811,6.213987339,-4.308998708,1.117980053,9.787934451,4.717124582,4.38751513,-0.229060227
0.080799898,-1.203587345,-1.474629828,-0.122141459,1.605584118,-1.994241423,-0.086047862,-6.779026562,3.273380702,5.172040106,3.820232747,-2.550627625,0.073308774
-0.689423841,-0.103073143,-3.187373157,0.143452934,-3.188735179,-0.129632582,-5.620626402,-6.827378361,3.588688918,-0.901218344,0.537758456,-6.198123954,0.526181265
-1.229465773,0.509836994,-3.617091264,-1.061937003,-5.148004585,2.013509865,-10.03085535,-3.610281152,2.164694365,-5.022698513,-1.402442634,-10.79835504,0.910271617
-0.513722935,0.505069915,-2.137253788,-0.573651926,-5.128255258,4.260166024,-12.01532217,-0.889641153,0.229260354,-10.39792042,-3.277947655,-14.30215799,0.948408248
0.466933285,0.55614576,-0.048592242,1.357015006,-5.092161661,5.340249888,-7.838680088,3.860412412,-1.429683085,-11.45144484,-3.144469447,-8.835680578,0.586110256
0.462847217,0.766578241,1.713183897,1.160202751,-4.777534458,4.006148822,-0.771145193,7.736728525,-1.689829388,-6.61626487,-1.747034334,1.031491622,-0.076513704
-0.113969323,0.829912288,2.590326405,-1.038101608,-0.639029008,-0.209991912,5.614697427,7.409162107,-2.441665823,-1.938398499,-2.297972446,8.088811348,-0.735732607
-0.545049453,0.175460464,1.691391537,-1.943165578,5.936815755,-5.08058447,10.07327817,6.107749582,-3.964407009,3.99389062,-3.022568431,12.76327266,-1.113012847
-0.289670229,-1.250577123,0.276931142,-1.177708917,9.843096364,-6.517518236,10.21084245,0.735251722,-3.651141827,8.180066858,-3.020525397,13.91690574,-1.106202735
0.404280248,-2.233957387,0.270802041,-0.19841472,8.552580019,-4.639289171,6.679799044,-5.45241662,-2.071195695,7.883145947,-0.181389439,10.11550087,-0.765697103
0.435606766,-2.323850874,0.278974176,-0.469457203,2.961477544,-3.519025642,1.325688488,-6.121169681,1.351566916,7.205539739,4.621783005,0.521414186,-0.212034945
-0.534834284,-1.43785522,-1.349323756,-1.497784211,-2.971492586,-1.928864341,-4.863341877,-8.208469204,4.352102544,5.128455385,3.81614668,-9.507838696,0.392022046
-1.600616912,-0.027480893,-3.094755625,-0.536196307,-6.753148134,2.061861664,-9.335542846,-7.913591327,3.45521071,-1.241042965,0.002483603,-14.11419888,0.923210831
-1.50255129,0.804714871,-3.143788436,1.575619622,-9.005933394,6.389688245,-10.8684992,-3.063429107,2.648212362,-8.792095857,-0.399994054,-12.91017097,1.134324323
-0.48375844,1.291637925,-1.198820267,1.942684693,-8.933065189,7.586225036,-9.02500171,-0.245404497,2.894057429,-11.05850134,0.416538451,-7.361291192,1.020595442
0.213597094,1.602179061,1.297767026,0.92797791,-6.046939453,4.333034229,-4.432942758,4.981356952,0.925934876,-8.066818861,-1.501189268,-1.840332877,0.580662166
0.100549225,0.661702506,2.274337179,-0.077875726,0.402237214,-0.592039231,2.459572242,9.825390071,-1.181113974,-4.268819044,-3.163537762,4.018407025,-0.0097746
-0.791575531,-0.592039231,1.928383457,-0.637666985,7.170808165,-4.090394092,9.476712304,7.347190082,-3.350134849,-0.317591691,-2.332023009,10.72704898,-0.541644397
-0.843332387,-1.394951511,1.006294205,-0.692828898,9.561157701,-5.72754517,11.30931361,3.666324202,-4.898073451,4.476727605,0.665788574,12.29746096,-0.863762725
0.515285084,-1.928864341,-0.619279681,-1.371797128,7.146291759,-5.746613486,8.550536985,-0.02067078,-3.650460816,7.973039434,1.929745479,9.866931758,-0.840608342
1.352928939,-1.440579265,-2.188329633,-2.247577613,3.088145639,-4.629074002,3.52535487,-3.192821247,-1.712983771,8.729642948,-0.338022029,4.726658739,-0.473543271
0.526181265,-0.361176412,-2.675252686,-1.823307595,-0.831074184,-1.664631971,-3.410744851,-5.10237683,-1.648287701,5.887101933,-3.914693186,-3.312679229,0.052197425
-0.907347446,0.35116137,-2.293886379,-0.259024723,-5.09692874,2.736062815,-8.726718776,-8.279294376,-0.327125849,0.304852604,-1.940441533,-9.361421274,0.366824629
-1.260792292,1.006294205,-1.151149478,1.215364663,-8.701521359,6.205815204,-10.38089514,-8.191443923,1.281422756,-3.338557657,2.864773944,-12.30611398,0.339584178
0.061731583,1.235795001,1.122747132,1.379488378,-9.205469694,6.619189041,-8.591878546,-2.215570083,3.48245116,-4.906926598,3.601628132,-11.71295317,0.042663267
0.794499702,0.661702506,3.151479686,0.555464749,-5.850808209,2.650255396,-2.683424822,4.351421533,4.293535576,-4.745526928,1.158159717,-6.251242832,-0.193647641
-0.358452367,-0.201138765,2.584197304,0.212916083,-0.324401804,-1.715026804,2.813698099,7.294071204,1.980821324,-4.966174578,-0.538920352,1.311387252,-0.237913373
-1.55635118,-1.217888582,0.306214626,0.080118887,4.52235536,-2.763784151,5.038561898,5.926600586,-0.453793944,-5.065602222,-0.782722384,8.498099118,-0.083323817
-0.646520132,-2.007180637,-1.102797678,-0.422467426,7.865439654,-3.786663069,7.351957161,4.068801859,-2.136572777,-2.252344692,-0.715302269,11.44415384,0.206786982
1.034215667,-1.961552882,-1.535920842,-1.160683636,8.339423493,-4.564377932,6.485710834,2.70609832,-4.755742097,2.257992908,-1.446027355,9.868293781,0.470338341
0.704606216,-1.412657803,-1.851229057,-1.664631971,4.709633458,-3.536731935,2.191253804,-1.256706224,-4.770043334,5.944306879,-0.954337223,6.382878133,0.709373294
-1.32480735,-0.45175091,-2.605789537,-1.052402845,-0.207267867,-0.919605648,-0.989749809,-5.820162702,-3.967812065,7.054355239,-0.346194164,-1.90639097,0.844894536
-1.931588386,0.548654636,-3.322213387,0.07671383,-3.360350018,2.202149985,-3.554438228,-7.161073881,-1.725241973,3.574387681,-0.234508317,-8.991632158,0.824464198
-0.515765969,1.05737005,-2.507042904,0.399513169,-5.976795293,3.227071937,-5.777258993,-4.782301536,1.715907942,0.621522841,0.160478216,-9.497623527,0.518690141
0.742061835,1.342032758,0.490087668,-0.025437859,-7.39261771,2.965563611,-5.659444044,-1.704130624,2.982588893,-1.533196797,-1.278498584,-8.31402595,-0.038377073
0.189080689,0.732527677,3.790949263,-0.81268688,-5.416323023,1.529310856,-4.130573757,1.578343667,3.389833629,-4.702623219,-1.322764317,-5.072412335,-0.708492157
-1.28667072,-0.60770249,4.951392456,-0.281498094,-1.709578714,-1.424916006,-0.41906237,3.679944427,3.900592076,-5.739803373,2.187167737,0.488725645,-1.186562064
-1.354771846,-1.370435105,3.551914309,0.849661615,2.053689529,-3.177838999,4.187297818,3.375532392,2.52835438,-4.607281642,4.422927716,4.354145578,-1.199501278
-0.256300678,-1.496422189,1.006294205,-0.017946735,5.257847525,-3.617772275,5.419247195,3.289724973,0.837403412,-2.139977833,2.112256498,7.804829651,-0.816091936
0.719588463,-1.247172066,-2.172666374,-1.015628237,6.022623174,-2.148149968,3.506286555,1.726804122,-2.323169863,2.206236052,-1.693915455,7.821854933,-0.221569103
0.805395883,-0.715983281,-3.97053611,-0.740499686,4.447444121,-0.216802024,-0.442897764,-2.707941227,-3.064110118,3.822956792,-1.802877258,4.212495235,0.366824629
0.000440569,-0.266515847,-3.529921822,-0.523938104,1.029448588,-0.169131236,-3.783258012,-4.998863118,-2.345643235,2.912444733,-0.566160803,0.631056999,0.789051612
-0.350961243,0.289189345,-2.505680882,0.001802591,-3.132211244,1.429883211,-4.103333306,-4.222510278,-3.209846528,0.598368458,-5.029508625,-3.811179474,0.799266781
0.253776759,1.391746581,-1.460328592,-0.256981689,-4.969579634,2.714951466,-2.822351119,-1.122547005,-4.035913191,-1.646244667,-6.388807108,-7.941512789,0.377720809
0.565679918,1.823507722,-0.023394825,-1.198139255,-4.560972876,0.67464172,-1.465776682,2.600541574,-2.145425923,-1.032653518,0.052197425,-9.310345429,-0.21475899
-0.177303371,0.766578241,0.857152739,-0.828350139,-3.781214979,-1.221293638,1.111850951,2.423478645,2.366273699,1.355652984,3.041836873,-6.533181496,-0.645158109
-0.903942389,-0.910752502,1.583110746,-0.429277539,-2.016714794,-1.810368381,4.543466709,1.846662105,3.966650169,1.42375411,2.375807857,-0.349599221,-0.750714855
-0.552540577,-2.243491545,2.616885844,-0.075151681,1.610351196,-1.228784762,5.49756349,2.121109644,1.710459852,-2.514534028,0.993354991,5.750218669,-0.433363606
0.210192038,-1.968362995,2.438460893,0.16252125,4.746408066,-0.926415761,2.192615827,-0.073789659,2.423478645,-3.799602283,0.417219462,9.949334121,0.161159227
-0.195009664,-0.920967671,0.749552959,-0.899856322,4.236330629,-1.209035436,-2.487974589,-2.021481873,2.503156963,0.988587913,4.102852422,8.137844159,0.85238566
-1.306420046,-0.739818675,-0.649925188,-0.391140908,1.320240398,-0.211353934,-5.988372485,-3.864298353,-0.349599221,2.447995051,4.164824447,1.450994561,1.448951527
-1.900261868,-0.388416863,-1.57814354,1.593325915,-0.843332387,1.298448038,-7.245519277,-6.171564514,-0.98498273,0.943641169,-2.188329633,-2.756293027,1.73633828
-1.11982296,0.359333505,-2.983069778,1.071671287,-1.450113423,2.456848197,-4.486742648,-3.54490407,-1.63739152,-1.651011746,-5.044490873,-7.005122301,1.464614786
0.611988684,1.086653535,-3.761465652,-0.786127441,-1.279860607,2.547422695,-1.376564206,0.172736419,-2.718156396,-3.420279009,-3.607557106,-9.599775216,0.494854746
1.268483542,1.587877825,-2.673209653,-1.787213998,-2.554713693,0.832636333,1.05737005,2.188529759,-2.879556066,-1.382693308,-0.776593283,-5.978838327,-0.867167781
0.308938671,0.515966096,0.441735868,-1.435131175,-3.648417782,-0.925053739,5.634446754,5.000425267,-3.670891154,0.454675082,-0.033609994,-0.481715406,-2.082772887
-0.695552943,-1.266921393,3.835896006,-0.017265724,-1.189286109,-3.318808331,8.610465976,6.079147109,-2.564928862,-0.946846099,-2.739948756,2.425521679,-2.642564146
-0.933906885,-1.656459836,3.455891721,0.279655187,1.842576037,-4.642694227,6.986935124,3.65474701,0.266715973,0.52890531,-0.989068797,6.476176676,-2.360625483
-0.438811696,-0.938673964,-0.506912823,-0.453112933,3.216856768,-3.220061697,2.332904147,-0.271963937,2.462977299,4.627912106,4.933686163,8.217522477,-1.307101058
0.146176979,-0.153467977,-2.284352221,-0.473543271,2.658427531,-0.831755195,-3.794154193,-4.597066473,3.891057919,6.798295004,5.767924962,4.527122439,0.185675633
-0.466052147,-0.241999441,-0.308057534,-0.118736402,-0.391140908,1.205830506,-8.570767197,-7.50566558,3.724210159,3.899230054,2.319964933,1.152711627,1.603541084
-1.364987015,-0.956380257,1.021276453,0.159797205,-2.761060106,2.038707281,-8.9337462,-7.146091633,1.822145699,-3.170347875,-0.708492157,-3.149236526,2.401686285
-1.027886439,-0.483077428,0.097144168,0.069222707,-2.788981567,2.951262375,-6.761320269,-3.026654498,0.206786982,-9.00389036,-1.206992402,-9.947090961,2.300896618
-0.028161904,1.084610501,-1.706173658,-0.267196858,-2.827118198,3.505605543,-4.130573757,1.4292022,-1.414700837,-8.507433149,0.05492147,-12.10044858,1.385617479
0.710054306,1.653935917,-2.700450103,0.018827873,-2.333385032,2.088421104,1.214683652,3.663600157,-5.785431128,-2.991241913,-0.840608342,-9.491494425,0.105316304
0.510518005,0.246966646,-1.251939145,0.323920919,-0.18751854,-0.025437859,8.646559573,5.343654944,-7.436202431,0.865324874,-3.692683514,-2.270731996,-0.98498273
0.278293164,-1.70208759,0.991311958,0.065136639,2.793267762,-3.139702368,11.10569125,6.251442959,-3.111780906,1.813973564,-4.484018603,6.667540841,-1.478715896
0.756363072,-2.216251095,0.920486786,-0.391140908,4.434504907,-5.368652234,7.676118523,5.500968546,0.075351808,4.341206364,-1.638753543,12.41936197,-1.278498584
0.877583077,-1.241042965,-0.444259786,-1.138210264,3.204598565,-4.156452185,2.420073589,1.715907942,1.89228986,6.421014763,1.710459852,14.30235812,-0.592039231
-0.126227526,-0.332573939,-1.06602307,-1.161364647,0.708692283,-2.034421087,-3.595298904,-3.773042844,3.038431816,4.585008396,0.36750564,10.41718886,0.20065788
-1.471224772,-0.41906237,0.310981705,0.253776759,-1.870978384,0.709373294,-7.989864589,-6.64895341,2.996890129,2.063223687,-2.816222018,0.288508333,0.781560488
-2.351772336,-1.012904192,1.664151086,1.327731522,-3.979389256,2.801439897,-9.464934986,-7.159030847,3.338076773,-1.202906334,-0.082642805,-9.439737569,0.994036003
-1.817859505,-0.611788557,-0.175941348,0.484639577,-4.484018603,3.33671475,-8.413453595,-7.242795232,2.29681055,-3.77099981,5.402902924,-16.80691742,0.777474421
-0.064255501,0.74478588,-2.302739525,-1.031972507,-4.090394092,4.474684572,-3.655227895,-3.6797443,-0.237913373,-4.240897582,5.046734033,-14.82789869,0.174098441
0.810843973,1.354290961,-1.100073633,-1.148425433,-2.343600201,3.264527556,2.428245724,1.428521189,-3.294972936,-6.313895869,0.283741255,-5.812671578,-0.613831591
-0.131675616,0.566360929,1.237157024,0.110083382,0.832636333,-1.074876217,6.974676921,6.154058348,-4.823162212,-6.999674211,-2.694321002,1.47210591,-1.228784762
-1.004051045,-0.951613178,2.136091892,0.570446997,3.301983176,-4.420003544,9.30237342,8.032287414,-2.258473793,-3.581678678,-3.375332266,7.102026027,-1.401761623
-0.455155967,-1.583591631,0.889841279,0.505069915,5.320500561,-5.504854487,7.19532457,6.476176676,0.067860684,0.542525535,-5.175245036,12.28043568,-1.023119361
0.592920368,-0.091495952,-1.841013888,0.876221054,6.011045983,-4.09992825,2.915168778,3.168504968,0.594282391,5.313009437,-6.748381055,14.77566095,-0.232465283
0.387254967,1.369273209,-3.341281702,0.428115643,3.128325303,-1.448070389,-0.646520132,-2.379012787,0.654211382,8.49401305,-4.964812555,12.07477028,0.66919363
-0.647201143,0.928658921,-1.999689513,-1.493698144,-1.183838019,0.13051372,-4.634522092,-7.065732304,-0.010455611,7.913791454,-0.765697103,1.082567467,1.320240398
-0.944803065,-0.161640112,0.257181815,-2.867297863,-5.194994362,1.551784228,-8.01233796,-7.737890421,1.180633089,4.427694795,2.682262926,-9.517372853,1.575619622
-0.570927881,-0.572289904,0.462166206,-1.984707265,-7.778070086,2.508605053,-7.641867833,-7.32247355,1.462571752,-3.265689452,4.278553328,-14.58205362,1.35905804
-0.289670229,-0.382968773,-0.711897213,0.009293715,-6.812396114,3.611843301,-4.389358037,-3.783258012,-0.622003726,-8.380084043,5.122326284,-15.3665786,0.839446446
-0.124184492,-0.021351792,0.13596181,1.209916573,-3.655908906,2.743553939,-0.442897764,0.608583627,-2.145425923,-6.82124926,6.352913637,-11.39764495,0.17341743
