10,8.6465759277,4.9971404076,3.4530038834,8.9346895218,2.9153804779,7.4668178558,4.0245227814,5.4820370674,9.1757259369,8.8800802231,4.1139698029,10.8686265945,7.8829817772,5.4839205742,0.7846600413,-0.8677546978,7.8038916588,9.4459495544,5.5545363426,5.2692475319,10.5758056641,1.4456259012,6.5318617821,2.1348381042,0.8213803768,0.8138480186,9.2209196091,10.8121337891,6.8538708687,10.0475978851
11,3.024600029,0.1444081813,0.3402499259,7.1796460152,2.1282474995,2.4577887058,2.7261295319,3.6224822998,3.6978058815,1.8966268301,-2.5521819592,4.5762691498,9.1945562363,2.8767771721,4.4378619194,-3.1773691177,2.6216180325,2.7016494274,4.5875678062,5.6778788567,7.8858065605,2.6856431961,1.7779920101,2.2544145584,1.8674389124,-0.0052977675,8.8348855972,5.0912952423,-4.2384924889,7.2738008499
12,2.003963232,-5.186630249,1.2601412535,4.0659508705,1.3251079321,2.3937635422,4.346531868,5.6034970284,1.3637113571,-1.7914121151,-6.265642643,-0.3781503141,6.8632864952,5.8219356537,7.9658379555,-0.0617905781,3.551866293,-0.3583778441,1.6000396013,7.3105211258,5.6364507675,9.1710176468,-0.4741880894,4.6195802689,2.0604560375,2.1414289474,5.9302134514,-2.0202081203,-12.5702400208,4.759871006
13,1.3345234394,-4.9540681839,0.1189864203,3.0490801334,4.5894508362,4.3521809578,4.7664618492,4.6412358284,-1.0937259197,2.9539840221,-5.4267244339,-0.4167537391,0.0031761543,4.490588665,7.5628557205,3.4558284283,2.756259203,0.3675547838,0.754530549,3.0660281181,4.0744247437,9.1917314529,0.3496654034,5.3624606133,1.8213031292,2.5914883614,3.5593986511,-3.719700098,-8.883143425,0.7112193704
14,1.6555908918,-0.0391934551,3.0001196861,6.7587747574,10.1634082794,6.7258205414,1.7196160555,4.7787017822,-2.387411356,7.673017025,2.4031791687,2.4116530418,-3.9918072224,6.2569303513,6.1966714859,5.9735245705,-0.74347049,1.4842293262,2.0952932835,0.1538236439,5.2231121063,7.0402975082,6.429233551,5.4198951721,3.7458248138,4.7579879761,-1.6304075718,-1.1182061434,3.9313097,0.0210655443
15,5.9819984436,5.2645397186,7.5299015045,11.5399494171,10.1200971603,9.2058553696,1.3288741112,9.6841611862,4.268383503,10.2048358917,10.6831417084,2.6385657787,-2.6736414433,5.6882362366,3.7957267761,8.5938491821,3.5076134205,8.6324529648,5.8407664299,2.9360945225,8.0703496933,9.2228031158,11.7452068329,7.0958485603,6.4650120735,7.5167198181,-0.207730338,4.2015333176,12.9456787109,5.444375515
16,8.624920845,13.0144119263,11.3714132309,12.2263374329,8.7247247696,8.6550502777,8.2840805054,10.7160959244,12.8684720993,9.3819246292,14.6084508896,5.4603815079,6.0045957565,3.5801126957,7.0544204712,11.7310838699,8.4384946823,13.4286928177,11.5022878647,6.7305283546,7.9234681129,11.3968343735,10.6294736862,12.04367733,13.7638835907,9.8122110367,7.2625021935,8.5081691742,17.2993927002,10.9373598099
17,9.5297470093,18.279542923,15.2788324356,10.1295127869,8.7972240448,7.5769791603,15.0961723328,10.3197050095,16.4425849915,6.79078722,16.4068050385,13.772356987,15.8013906479,10.5607414246,13.2799282074,15.1969175339,10.9938526154,13.0040550232,12.4024066925,10.466586113,5.935863018,11.1915769577,8.7218999863,14.9926023483,18.3322677612,14.6112756729,10.6341819763,11.0682344437,17.4622802734,11.7150774002
18,12.3026027679,16.4689483643,12.9164915085,6.587413311,8.2059326172,8.9996566772,14.970946312,10.6351232529,15.6629829407,8.6851797104,15.8126888275,17.9886035919,17.1186141968,12.8873033524,8.8480672836,14.2657279968,14.9116287231,14.5453672409,11.7028369904,13.3091163635,7.0789008141,8.5910253525,10.540968895,11.3516407013,14.0058612823,14.7242612839,12.4457178116,14.0388154984,16.6610221863,10.3432435989
19,14.0133934021,11.4740409851,7.4969477654,4.8333115578,10.0240592957,10.0956172943,9.7783155441,6.6561460495,12.5069179535,11.0032682419,12.9635686874,14.7496833801,12.2159805298,9.4271183014,4.5593214035,6.0978088379,14.5726718903,11.8996210098,12.6961688995,13.9823226929,10.0042867661,4.4105567932,12.1350069046,4.7175011635,8.100479126,8.6767053604,11.260310173,13.6518392563,15.844701767,9.0693311691
20,12.3101348877,5.8191108704,5.2965526581,6.7173466682,9.7114658356,8.680472374,3.9002385139,4.1648130417,10.4223337173,7.2681517601,8.4949874878,10.1709403992,8.2435941696,8.9139757156,5.4716801643,-0.4337015748,12.3581542969,6.2117362022,8.3396320343,12.6133127213,11.6020917892,5.6063213348,10.084318161,2.9295036793,1.8467248678,2.9605748653,8.0948295593,10.2914581299,9.7811403275,7.9234681129
21,9.6191940308,2.2487654686,3.5010228157,7.0177001953,4.6026325226,7.8198981285,4.6450018883,5.2146377563,8.1127195358,4.1657547951,2.5877223015,7.8038916588,7.8716831207,7.4291563034,4.0612430573,-1.0579471588,9.9976959229,3.0453140736,4.5188350677,7.9743118286,11.5004043579,10.0278253555,4.8907456398,6.3840389252,0.3609639704,-1.6680694818,9.0100135803,7.6315889359,-0.3178913295,7.7097373009
22,5.3191494942,4.4049077034,4.0631260872,7.732334137,5.2918448448,8.2209968567,8.3989496231,7.3764295578,4.1582221985,6.3482604027,0.3779118061,8.4479103088,6.081802845,9.1898488998,8.5354738235,1.1339739561,4.8794474602,3.0443725586,6.7653656006,1.3053354025,9.7641925812,9.3875732422,2.3692834377,9.2180948257,7.3896112442,-1.025934577,8.5703105927,4.6826639175,-4.0643062592,7.1448087692
23,4.6845469475,6.6118936539,8.2059326172,15.2948389053,10.787653923,9.5033836365,9.2067966461,11.7998170853,4.1328005791,9.3131914139,6.7088727951,8.1626214981,3.7156953812,10.9985599518,15.5867176056,9.6813364029,3.1969029903,8.1061286926,8.5222921371,1.6424092054,8.8160543442,9.6634464264,6.2512812614,12.2159805298,11.8958539963,7.8246059418,4.9011030197,4.0367627144,2.0162034035,7.8537936211
24,11.7376747131,8.6512842178,13.0031137466,20.8010044098,15.0829906464,13.365609169,12.6123714447,16.7504692078,8.9441051483,11.1341428757,16.4708309174,6.9301362038,8.4554424286,9.0636816025,17.4773445129,19.5035533905,8.591966629,13.0756130219,11.0484619141,9.2953023911,11.8412446976,15.5707120895,11.7254343033,16.6666717529,13.0982093811,16.0358352661,5.9932971001,9.4337091446,10.1229219437,10.6125259399
25,19.8095550537,17.4509811401,18.4913902283,20.897983551,19.3858604431,17.6176338196,17.732503891,21.1823310852,16.6337184906,14.2337150574,22.1587142944,8.4893379211,16.7033920288,13.2253189087,22.3234863281,23.825252533,15.292014122,15.3833436966,17.0762443542,15.2119827271,15.976518631,20.4516906738,15.9699277878,20.8151283264,16.7664756775,21.6474552155,13.2309675217,17.1619262695,18.0121421814,13.8241424561
26,24.3835906982,27.2393016815,23.7273311615,21.3800563812,20.2614974976,19.290763855,21.2802524567,22.2387466431,22.6473770142,18.5864868164,21.6879425049,14.1838130951,23.5296077728,20.5675010681,25.1236457825,27.5132923126,19.3058280945,20.4027309418,19.8114395142,20.8179531097,17.0583553314,23.7273311615,18.4744415283,24.2640132904,21.7604408264,25.0050106049,19.0742073059,22.1794300079,26.2205486298,18.9913520813
27,25.8862991333,30.2550773621,24.8345909119,18.8190479279,19.5233249664,22.5230941772,24.3073253632,18.9922924042,22.8686408997,24.4579715729,20.1127338409,20.7539272308,25.5934772491,23.6661319733,21.860244751,26.0105838776,22.5287437439,24.6877098083,20.5025348663,24.0107383728,17.6656532288,20.32081604,19.6965694427,23.060716629,25.8401641846,22.6332550049,19.0243053436,24.7055988312,29.840795517,22.6304302216
28,24.0653476715,29.5046634674,21.9487495422,15.69876194,20.9497680664,23.0352954865,21.2604789734,16.6572570801,22.6097164154,25.8910064697,22.7613048553,21.5354118347,21.0505142212,23.1021442413,19.9178333282,18.3087291718,23.3742523193,23.3657779694,21.3000240326,20.5138320923,19.3764438629,11.9740028381,23.2744483948,18.9518070221,24.097360611,18.7936267853,15.1875019073,25.3524417877,28.9849300385,21.9110889435
29,19.8283863068,24.3148574829,20.6955509186,15.9473304749,18.8915481567,17.3530597687,18.414182663,15.6177892685,20.7303886414,19.0261878967,22.5701713562,18.3059062958,20.6757793427,17.5338363647,17.2221851349,12.2442264557,20.5919818878,18.5629482269,19.3896255493,21.1248970032,19.7408218384,12.6942863464,22.6728000641,18.1204204559,17.7277946472,15.4596090317,16.6017055511,23.1341571808,22.814031601,21.2265834808
30,15.4605503082,17.158159256,19.2521591187,14.3551750183,14.5585489273,14.0199842453,21.4647941589,14.2676105499,15.4727907181,13.3034667969,17.8106517792,18.9433326721,24.154794693,11.8817310333,12.7846746445,8.1033039093,20.0976696014,14.1659240723,18.4254817963,24.2329425812,19.0327796936,17.2786769867,16.5800495148,17.9085731506,15.6093149185,13.7356367111,22.0156002045,20.0600070953,11.7273178101,18.8736572266
31,11.4260225296,11.6463441849,15.1724376678,13.6556053162,15.2600011826,13.6659622192,19.0403118134,14.4135503769,12.9390878677,12.4767885208,16.2260284424,20.7341537476,22.0871582031,13.445640564,13.7450523376,10.9505414963,19.9470214844,11.7922840118,20.8942184448,19.9328975677,15.9247331619,18.4697341919,13.2507400513,15.1121788025,17.4349746704,17.2203025818,24.9428691864,16.3785591125,5.7955722809,14.1904039383
32,12.261174202,6.0441408157,13.1142158508,16.6459579468,17.9396438599,15.4511356354,12.6886367798,15.4106483459,11.9514055252,13.7770652771,15.2769489288,19.4856643677,16.2853450775,17.4227352142,15.5499973297,19.5252094269,16.7881317139,11.529592514,22.3526744843,14.9342260361,13.758234024,18.6768741608,14.008685112,13.3769073486,18.2673015594,19.3453731537,23.2942199707,14.6376390457,8.5430059433,11.585144043
33,18.5864868164,1.1763435602,12.7244157791,20.5477275848,18.8331718445,21.4685611725,9.2774124146,15.5735368729,11.2264146805,17.4425067902,17.4669876099,16.3201828003,11.2471284866,16.8756961823,15.7844429016,22.2528705597,15.0952310562,16.8380336761,21.6229743958,13.7798900604,20.1456871033,17.0630626678,17.6769523621,13.0727882385,17.3973121643,19.4771900177,19.0440788269,17.7372112274,14.3645906448,14.1310863495
34,20.8141860962,5.666580677,14.8268899918,23.7405128479,17.7353286743,25.1631908417,9.7095823288,16.7363471985,14.154624939,18.8058662415,21.6738185883,13.3524274826,13.4249267578,16.3578453064,19.1344661713,22.7170524597,12.5238656998,23.4994773865,19.4734230042,14.8598442078,25.8815917969,19.6636161804,19.8265037537,16.0603160858,18.8576526642,22.6426696777,19.4395275116,20.8857440948,17.6910743713,21.0910015106
35,20.1296825409,20.0440006256,19.8914699554,25.2742938995,15.3701620102,23.8704471588,16.3625526428,20.8989257813,18.8275222778,19.4432945251,18.5874271393,12.2272787094,24.0389842987,20.3113994598,22.4402370453,23.5211334229,9.7754907608,25.2997150421,17.7004909515,18.1891536713,23.1850013733,25.1217632294,18.8472938538,24.3468704224,23.8111305237,26.4597015381,21.151260376,20.332113266,19.2323875427,28.1921482086
36,21.0269756317,29.9123535156,20.9874305725,22.417640686,15.8738899231,19.8396854401,22.2265071869,24.0578155518,22.1097545624,23.6181125641,18.5685977936,14.3683567047,29.2316150665,22.5230941772,23.1934757233,23.297044754,13.2563896179,25.3110141754,16.6600818634,21.0147361755,20.5919818878,22.9241924286,19.8698139191,28.397403717,26.0444793701,25.8354549408,17.5470180511,18.7296009064,23.1718196869,28.5414619446
37,20.5740909576,29.9754371643,18.8520030975,15.8983697891,20.8622055054,14.6272821426,22.1700134277,23.7188587189,23.2217216492,23.9702510834,22.0156002045,16.0847969055,27.5744934082,21.5250549316,21.9769973755,24.6142692566,17.6722450256,21.5325870514,14.2167673111,23.2349033356,17.5112400055,20.6437664032,21.6465129852,26.3034038544,21.7105388641,20.7303886414,13.0106458664,19.4979038239,29.159116745,23.5635032654
38,21.1616172791,25.3270206451,18.0498046875,13.0756130219,21.89884758,12.4711399078,21.9722881317,21.992061615,23.3158760071,20.5627937317,19.9884490967,17.9820137024,23.9711933136,18.9565143585,17.3540019989,19.5110855103,20.653181076,16.2137889862,12.9654512405,26.9003448486,15.9209671021,23.882686615,21.6681690216,19.7474136353,14.050113678,16.2683982849,12.6792211533,21.3546333313,31.0704555511,19.2126140594
39,23.4392185211,18.0036697388,16.6694965363,12.6556825638,18.9744033813,12.9786329269,20.6625976563,18.5657730103,23.4467506409,20.8367824554,18.0695762634,21.3000240326,18.971578598,15.6394443512,14.8315973282,10.2396736145,25.1396522522,15.7015867233,17.6458816528,29.1534671783,19.5317993164,25.0276088715,20.7454528809,11.977768898,11.3836526871,13.1499948502,18.7729129791,20.587272644,26.6687240601,16.3503131866
40,22.5871181488,15.7966833115,17.355884552,11.8355951309,16.553686142,12.8242197037,18.2484703064,14.5604324341,22.9147777557,21.804693222,15.3183774948,23.7141513824,16.7636508942,17.4227352142,15.9068441391,12.4664316177,24.7771568298,15.651684761,22.6850395203,25.0464401245,20.3349380493,24.0465164185,19.8462753296,13.8354406357,19.0572605133,12.2856550217,22.4600105286,14.9681215286,19.299238205,14.1009569168
41,21.142786026,17.4321498871,20.4036712646,15.9030780792,13.5887556076,17.1722831726,18.3520412445,13.3731412888,21.7265453339,20.0035152435,13.0351257324,27.6074466705,14.4804000854,19.6306610107,17.4406242371,19.8632240295,21.3998279572,17.8483142853,23.2603244781,16.7589435577,21.4864501953,20.4055557251,21.7161884308,17.526304245,26.7873592377,16.1403484344,18.8115158081,8.5119352341,12.5219831467,12.1886758804
42,21.4337234497,15.8230466843,21.7265453339,22.3799781799,14.9398756027,24.1999893188,18.4170074463,17.9132804871,21.8470630646,18.4179496765,18.6184997559,30.8717899323,12.4419517517,16.0970363617,19.414106369,24.173625946,19.0035915375,22.2604026794,25.8947734833,11.7678041458,26.572687149,17.4905261993,23.9928474426,16.3870334625,26.6131725311,19.9489040375,15.608373642,11.4156656265,10.6040525436,11.0230407715
43,21.6013202667,19.4028072357,24.7338447571,28.2975997925,20.1428623199,27.1187839508,18.5940189362,25.100107193,24.8270587921,17.9716567993,23.3281154633,28.5179233551,18.2277565002,17.0103378296,20.0873126984,28.150718689,17.4547462463,24.6208591461,29.06590271,15.1875019073,27.205406189,20.9704837799,24.2338848114,21.3009662628,23.9297637939,24.0700550079,18.471616745,20.6767196655,13.285577774,15.4012336731
44,21.6681690216,26.0199985504,27.6742973328,30.7267913818,21.5438842773,28.3333797455,21.5033988953,30.387834549,28.935968399,19.8302688599,23.9730758667,25.7036380768,24.8571891785,21.9948863983,20.4705219269,26.9314155579,21.4252510071,27.3654689789,24.7649173737,22.4204654694,24.6500473022,21.956281662,20.1155586243,26.5679798126,20.8443164825,27.9934806824,24.3751163483,25.8552284241,15.9124937057,23.7329807281
45,22.6558513641,27.3033275604,24.3129749298,26.2751579285,24.4494991302,26.9182338715,22.898771286,30.9386386871,27.6997184753,21.8819007874,26.4088573456,22.3799781799,25.9267864227,24.9325122833,24.2602481842,22.2509860992,25.2733516693,26.0830821991,19.8877048492,23.3177585602,18.6589851379,17.6694202423,14.5368928909,26.1489906311,19.0657329559,26.1056785583,26.4870052338,29.1817131042,20.0374107361,27.7872829437
46,20.9139900208,27.8776702881,19.1241092682,21.606967926,29.0941486359,22.6888065338,20.9196395874,24.7536182404,20.3782501221,21.7689151764,24.7573852539,14.8344221115,21.8037509918,28.3710403442,26.460641861,18.9725208282,22.5193271637,19.8839378357,16.6148872375,21.4130096436,11.282907486,14.0049190521,14.654586792,24.4994010925,16.9529018402,23.1765270233,22.7980251312,28.6469135284,26.6178817749,28.6017208099
47,17.1741657257,24.3157997131,14.7336769104,18.5704803467,27.6921863556,20.2379589081,19.5035533905,17.5234794617,13.2149620056,21.5937862396,21.5476512909,7.8217811584,17.1807575226,26.006816864,23.4392185211,13.8241424561,18.6985301971,16.8418006897,11.538066864,21.5118732452,10.2208423615,11.2800827026,16.7928390503,19.7775440216,11.1746292114,19.9837417603,18.2202243805,23.588924408,28.8888912201,26.9916744232
48,15.055685997,17.9095134735,11.529592514,13.9747896194,22.1860198975,15.0914640427,19.9959812164,13.0115871429,9.1069927216,20.4187374115,19.5591049194,5.1393141747,16.5367393494,19.4818973541,19.6711483002,10.2038946152,14.2092351913,14.7317934036,9.790555954,20.1334476471,11.0785913467,13.681968689,15.0632181168,17.1289710999,10.0410070419,14.8541946411,17.6383495331,20.670129776,24.6519317627,22.3479652405
49,13.0586643219,16.421869278,12.1340656281,10.3809051514,20.1626358032,9.0796880722,21.3235626221,9.8197431564,9.2444581985,16.5037841797,14.6856575012,9.6615638733,16.9481945038,19.4122238159,18.7154788971,12.9908733368,13.8580379486,11.831829071,13.8015451431,20.6767196655,11.3657636642,21.8028106689,14.9314012527,20.6409416199,16.6393680573,12.6848707199,18.1900959015,13.6283006668,20.9827232361,18.9875850677
50,14.9474077225,13.6132354736,14.8749084473,7.1994185448,18.9565143585,8.7925157547,22.1059875488,10.6360645294,13.8533306122,15.5669460297,14.1103725433,21.4412555695,17.460395813,18.5186958313,19.8227367401,19.707868576,21.1013584137,14.2845582962,20.5599689484,21.1672668457,18.7559642792,26.0491867065,18.7653808594,19.9978656769,24.7875137329,11.5550146103,18.367105484,8.4827470779,20.5552616119,13.4691791534
51,22.2999477386,9.4920854568,19.5562801361,12.2046813965,16.2693386078,16.8935852051,22.7622470856,13.412686348,17.4528636932,16.6525497437,20.0939025879,30.8237705231,18.8661251068,15.6912298203,20.3584766388,25.1999111176,27.1056022644,18.7766780853,27.4972858429,17.2005290985,27.7797489166,27.3325157166,24.7517356873,16.7278728485,29.9405994415,13.1245727539,20.46393013,14.9398756027,23.0409450531,9.3696842194
52,31.1514282227,12.2216291428,26.3683719635,28.5160388947,17.1412124634,29.0602531433,23.060716629,21.5137557983,21.3998279572,18.603433609,26.4060325623,34.2575912476,22.7424736023,18.2814254761,20.7821731567,26.0275306702,29.972612381,24.9061489105,33.6342887878,18.8953132629,34.1803855896,29.9170608521,33.6757164001,19.1937847137,32.6249504089,22.5089702606,23.3450641632,24.2075214386,25.8109760284,14.5246534348
53,37.6584587097,21.0439243317,32.5006637573,39.6696052551,20.587272644,36.4410400391,24.5003414154,34.2632408142,30.0987796783,25.4748439789,28.9369106293,34.1097679138,29.4698257446,20.0242290497,23.7631111145,24.7263126373,31.4527244568,30.8021144867,36.8826255798,22.1229362488,41.0809822083,30.227771759,37.2733650208,24.4636211395,35.1737174988,33.4902305603,26.260093689,32.5562171936,22.8451023102,23.5324325562
54,36.1011390686,33.7171440125,36.6660690308,40.415309906,24.1482028961,37.6236228943,28.554643631,39.0519485474,34.8630065918,31.6222019196,26.1885356903,31.0676307678,34.2378196716,24.0672302246,29.7833614349,23.9391803741,28.4943828583,32.4545288086,35.9721488953,20.7671089172,39.1526947021,25.9974021912,31.483795166,30.1806945801,34.5880737305,40.239238739,29.0498962402,36.2197761536,18.5168113708,31.6316184998
55,28.6214923859,43.1796913147,35.8290328979,36.2141265869,28.2580547333,34.4440193176,30.2192974091,35.5098495483,33.3537063599,31.9856395721,24.9230957031,28.8418140411,35.5842323303,31.5421714783,33.1324424744,26.3297672272,24.7809238434,33.3273429871,30.5177688599,22.8498096466,27.1338481903,20.6465911865,28.0405578613,33.110786438,29.093208313,40.2844352722,28.2608795166,32.7181625366,19.2483940125,35.7885475159
56,22.8159141541,40.5838470459,28.9811630249,26.7336902618,30.2974452972,27.7373809814,28.0659809113,29.8050174713,31.4574317932,29.86810112,28.9406776428,23.9768428802,31.75872612,31.0177288055,28.1074085236,30.7013702393,21.7190132141,30.5347156525,21.3310947418,27.7185497284,19.4734230042,19.5967655182,24.9033241272,30.8830890656,19.9903335571,32.1475868225,25.336435318,29.7824192047,23.8582077026,34.6765785217
57,17.2532558441,30.0601768494,18.9386253357,15.9887580872,29.8144321442,19.584526062,20.8546733856,23.1624031067,26.4597015381,25.7309436798,30.6740646362,15.2298717499,23.9043426514,26.583984375,20.7727584839,29.6713180542,20.254907608,25.6979904175,14.5962104797,32.5430335999,16.498134613,21.5711898804,16.778717041,27.8268280029,10.8893404007,21.8122253418,26.023765564,26.2007751465,27.4916362762,32.6720275879
58,12.9663934708,18.6523952484,11.9033870697,8.6032648087,25.0765686035,13.0596065521,13.9559593201,15.6347370148,20.3951969147,22.2905311584,27.1206665039,11.4401454926,20.0223445892,23.8902206421,16.2166137695,24.5681343079,20.0327014923,22.4713077545,10.6511297226,34.1559066772,11.7941675186,22.7415332794,13.577457428,24.863779068,9.4770202637,14.1047229767,26.4512271881,19.8039054871,26.0953216553,28.4200019836
59,12.7357139587,9.6549730301,10.2133102417,5.5498285294,19.8274459839,10.9797296524,16.4840126038,8.9525785446,14.7167291641,21.1135978699,20.5722084045,14.8052339554,15.3588638306,21.1135978699,15.6893463135,20.4093208313,18.6853485107,16.1968402863,9.0194292068,26.9916744232,8.4158973694,21.2736606598,12.425945282,18.5554161072,12.9899320602,10.051363945,24.1595020294,14.8042926788,22.7876682281,20.4837036133
60,12.9466209412,6.363325119,12.8439922333,11.0955400467,19.6259536743,12.002248764,16.9566688538,7.4366884232,6.3689742088,18.6486282349,15.3541555405,18.7955093384,9.2425756454,20.5307807922,17.045173645,18.424539566,18.0592193604,13.3298301697,13.6829099655,18.9725208282,7.3905525208,17.4660453796,11.5889101028,12.5888328552,16.7768325806,10.7754135132,20.3095169067,11.136967659,22.5786457062,13.1594104767
61,15.0876979828,6.4593629837,19.1099872589,22.9872760773,18.1929206848,15.306137085,15.8682403564,12.9136667252,5.4556741714,16.383266449,13.758234024,19.9216003418,10.77729702,21.0825271606,17.0310516357,20.0920200348,19.1222267151,14.1913452148,20.79347229,15.674282074,13.497426033,16.8521575928,19.2681655884,10.4063272476,22.2152080536,15.1997423172,13.15376091,10.5974617004,22.5325088501,8.7859249115
62,21.4148921967,8.9855327606,24.2254104614,30.8990936279,16.0716152191,20.1334476471,22.4204654694,19.0986881256,13.6254758835,15.5631790161,13.6424236298,22.8940639496,16.8625144958,20.8367824554,19.9677352905,20.4187374115,21.3970031738,15.8757724762,27.5914402008,14.164981842,29.1817131042,20.6625976563,25.1104640961,11.9824771881,26.7948913574,20.2134799957,13.0398340225,15.5057449341,20.9205818176,9.0636816025
63,27.7825737,19.4696578979,27.1178417206,33.3508834839,18.196685791,24.9729976654,26.3551902771,25.6207828522,23.8422012329,15.179028511,15.6846389771,27.6441669464,24.4221935272,20.6494159698,25.968214035,20.9403533936,24.5850811005,21.1032409668,34.5899581909,17.8040599823,39.9831390381,25.3882198334,26.6611919403,18.4396057129,33.080657959,25.6132507324,19.6080646515,21.7594985962,20.5900974274,14.9445829391
64,34.1681442261,31.9611587524,29.8963470459,32.6560211182,19.3849182129,31.3030185699,27.4407920837,32.1127471924,34.5240516663,19.2728748322,19.916891098,30.1326751709,31.8848934174,23.3450641632,30.7569217682,24.3967723846,27.8720207214,26.2723331451,34.6888198853,22.3074798584,38.7478294373,29.5781040192,31.4781455994,25.8495788574,36.9080467224,29.3408336639,23.6972026825,27.3739433289,20.6644802094,24.2235279083
65,38.6640319824,36.5898017883,29.7861862183,28.8220424652,22.6341953278,36.5794448853,30.1957588196,34.8328781128,38.6875686646,28.2759456635,26.185710907,29.0593128204,32.3914451599,25.2027359009,32.3424873352,23.0258789063,29.3464832306,27.6790046692,28.7203559875,23.2951622009,35.0249519348,27.375825882,32.6240081787,29.3351860046,29.4792423248,29.3003482819,26.5642127991,34.1596717834,23.9194068909,32.0760269165
